2.7949,13.8517,58.8292,13.3576,24.3181
2.7482,13.6703,57.9164,14.4984,25.9852
2.7023,13.4920,58.5820,13.7526,25.1809
2.6571,13.3166,59.9891,13.4522,24.3688
2.6128,13.1447,59.8357,13.3141,23.9599
2.5691,12.9763,58.4145,13.2419,23.8175
2.5262,12.8439,58.3584,13.3878,25.4834
2.4840,12.8735,57.7907,13.6701,25.9233
2.4425,12.7218,56.4122,13.7250,25.0735
2.4017,12.4974,54.9112,13.5167,24.0823
2.3616,12.2632,53.8204,13.3343,23.6361
2.3222,12.0633,52.7671,13.3833,23.7246
2.2834,11.8938,51.7438,13.3962,23.7733
2.2452,11.7403,50.6017,13.3663,23.6919
2.2077,0.0006,0.0000,7.1233,0.0077
2.1708,20.2040,28.0478,18.5872,27.6272
2.1346,34.5973,56.7751,26.4049,39.7866
2.0989,36.3837,73.0506,26.5541,38.6399
2.0639,29.9886,79.0054,21.6518,31.0383
2.0294,19.4432,69.6317,14.4301,22.0822
1.9955,12.5099,55.7124,11.4171,18.3397
1.9622,9.6829,46.9063,10.6468,18.0414
1.9294,8.7880,39.1217,10.2713,17.8726
1.8972,8.5331,36.8954,11.4184,19.9542
1.8655,8.4388,37.9876,13.0009,20.2877
1.8343,8.3567,33.3338,12.4741,17.8647
1.8037,8.2529,27.8308,11.2602,14.9479
1.7735,8.1187,22.6082,10.3733,12.5824
1.7439,7.9609,19.2023,9.7465,11.5306
1.7148,7.8096,16.2556,9.4425,10.5715
1.6861,7.6846,15.0378,9.3147,9.7286
1.6580,7.5889,14.0035,9.4008,9.4409
1.6303,7.4701,10.7938,9.5285,9.3945
1.6030,7.2925,9.8896,9.0754,9.5396
1.5763,7.2828,10.4049,8.2455,9.4700
1.5499,7.2336,10.9375,8.9325,10.0698
1.5240,7.1957,12.7702,10.7284,11.9726
1.4986,7.1170,10.7998,9.9800,12.0466
1.4735,6.9996,6.2992,9.5584,11.1229
1.4489,7.0030,7.0275,9.8020,10.3015
1.4247,6.9725,9.1236,8.6130,7.8921
1.4009,6.4894,11.4567,8.5939,8.9571
1.3775,6.9236,12.3848,9.0194,9.1004
1.3545,6.8646,10.3909,8.9521,8.6006
1.3319,6.8462,12.3885,9.2543,9.7384
1.3096,6.7288,10.6592,8.7225,6.1303
1.2877,6.5932,9.2411,7.8134,8.0283
1.2662,6.5263,11.2947,9.0319,10.0391
1.2451,6.3521,9.0067,9.0936,8.8319
1.2243,6.0747,6.1718,8.8929,7.0954
1.2038,5.8659,6.7648,7.2241,7.7499
1.1837,5.6778,6.3313,5.6492,6.6282
1.1640,5.7291,6.6198,7.4418,7.6443
1.1445,5.9079,13.9214,12.7637,14.2794
1.3680,12.9508,45.9829,21.4905,19.7290
1.3048,20.0597,85.8044,27.5534,20.9377
1.1751,18.1531,105.7820,30.1054,21.2514
1.1006,13.1722,96.8826,26.4027,20.0821
1.0653,9.1517,72.9462,19.8914,18.3272
1.0437,7.5157,49.9713,14.7301,17.2000
1.3768,19.7585,50.0230,12.6806,16.8385
23.2770,44.3743,78.6819,13.9161,16.9010
29.6542,51.1031,115.4120,15.1459,16.3837
18.9772,40.8207,116.1535,14.4165,15.9792
9.6452,28.8214,98.1939,13.4046,15.9965
4.8147,19.7336,79.7867,12.1212,14.9257
2.9235,14.1596,65.6628,11.7163,15.1451
2.3067,11.1654,55.4354,11.7862,14.8553
2.1180,9.7052,47.8371,11.1026,8.9920
2.0482,9.0361,42.0129,4.0504,6.4568
2.0071,8.7220,37.7596,3.2303,5.3000
1.9723,8.5516,34.7182,5.7475,5.0894
1.9391,8.4315,31.7389,8.8312,10.0443
1.9583,8.3233,30.6793,2.8157,3.1440
30.8050,26.2822,47.5883,4.6807,1.9915
54.7288,55.9326,72.5527,3.9321,4.1371
36.9691,59.1845,95.8308,4.9853,4.7118
17.7930,67.7381,113.5185,9.2903,8.5387
26.5141,111.1643,121.5522,5.5617,8.3143
73.3306,231.4948,128.3434,9.8737,9.0583
114.2124,381.5116,155.4214,20.9021,16.4891
86.7948,366.9626,219.9794,28.1582,18.8847
44.3146,240.6730,297.5030,27.9904,18.0808
20.4731,132.8131,360.3788,29.1678,19.1043
11.6812,73.2810,368.6354,27.9545,18.7917
9.1041,46.8089,325.2546,23.2915,17.3030
9.5940,36.3525,265.3645,19.4964,16.5166
9.0077,32.6611,234.8480,25.3101,18.6688
8.3233,30.7758,206.7831,27.1123,18.3582
7.9598,29.9352,171.9509,23.4105,17.5538
7.7673,29.3689,139.9310,19.0872,16.4354
7.6258,28.8865,116.6545,17.4192,18.1941
7.4966,28.4351,101.1955,16.6948,18.0161
7.3711,28.0049,89.3326,16.0594,17.2828
7.2480,27.5845,78.2617,16.1172,16.7376
7.1269,27.1703,72.4805,16.7552,16.6539
7.0079,26.7540,74.6671,21.4560,18.2204
48.4181,163.5021,87.8607,30.2778,22.4555
106.8809,316.0401,116.8114,40.6687,25.1484
134.6996,431.0293,166.5933,45.6800,24.7172
157.5437,526.0449,255.0475,44.3546,23.3100
153.4933,561.4717,357.9947,36.6610,20.6631
155.7585,555.4261,443.0023,29.9528,18.6606
220.7818,713.1122,520.2546,29.9933,18.4154
292.5560,947.1645,613.5931,42.1325,16.1264
291.8499,1063.5470,745.9055,55.7588,26.2166
232.4952,961.8258,834.2343,52.4316,27.2231
167.2814,767.5870,878.5331,40.3009,21.2547
153.3332,604.1233,904.7407,30.5973,18.3431
174.4321,538.7147,933.0852,26.3122,17.1304
203.0001,558.4744,950.0620,24.3236,17.0459
228.1560,625.1391,956.0331,23.2310,16.2979
255.5547,705.5891,973.8323,24.2004,17.9454
258.8008,761.9099,1016.1622,78.8367,21.0723
216.2204,744.6074,1058.7871,128.2793,20.5332
148.4090,644.3785,1090.2068,153.4506,15.1953
91.5262,513.4604,1086.0649,170.5688,4.9643
151.3371,478.4463,1050.4353,204.7156,20.8982
185.8887,478.5150,991.3314,281.2140,16.0758
148.8201,459.9335,927.1852,536.6942,4.4528
96.7017,414.3205,874.8558,740.1915,305.4193
124.4207,431.6451,834.0903,818.7770,606.4609
194.2983,545.5547,807.2621,823.5059,763.1605
202.1900,614.9667,806.9652,809.3359,807.6666
233.8730,751.6417,850.7523,808.7114,812.3457
248.4429,812.5438,940.0975,845.1812,824.0359
237.2216,820.6890,1050.4552,923.8297,866.1818
187.9446,756.2413,1139.8083,1017.3723,904.5504
127.1712,635.5215,1178.3723,1091.5669,970.0076
109.4746,514.1895,1140.2850,1109.2792,1035.6980
130.5161,453.1243,1052.3358,1059.1040,1049.5839
143.3120,443.6064,934.0087,969.1214,1003.1595
115.4213,428.6555,820.7126,873.1885,936.7055
102.3117,396.7711,744.9317,788.4333,866.7472
108.7284,367.2829,172.9254,569.7635,707.8629
129.1696,370.3190,156.9844,390.6885,553.1234
146.7773,411.5047,276.7783,290.6200,346.3557
156.0105,471.3226,391.4051,246.8561,212.5632
155.1205,527.9011,469.9528,241.6935,169.9071
141.3878,559.7151,517.1813,252.2372,167.5918
122.9815,557.0115,548.7458,269.9551,180.5278
108.8175,530.2371,586.7527,327.4039,231.8961
100.5634,495.7566,631.3725,440.9933,325.4888
95.6480,469.1844,677.7949,557.6100,438.7622
90.3428,447.1305,699.6749,631.7884,536.4645
85.2712,424.7008,686.5533,655.0657,602.6486
80.8131,398.6114,622.8522,620.8692,618.5546
77.6244,369.9536,544.6337,544.3331,583.8655
75.8314,342.6223,491.6318,471.1070,507.4356
75.3608,321.0881,456.4442,417.0372,405.5098
74.5384,307.3121,452.6699,402.7718,354.1532
73.2903,300.2485,460.8354,422.3327,368.6735
71.8989,295.5834,476.6965,447.4731,402.8619
70.2327,292.3292,483.3498,462.8120,431.2632
68.3954,285.4579,479.5716,452.7148,441.4289
71.6226,281.5551,472.2112,437.3868,440.9702
80.0333,291.0876,514.8665,462.8448,453.2289
105.6168,334.4272,567.1001,510.7534,478.2395
99.1143,392.3868,566.9203,537.1664,506.6761
100.4301,399.7229,562.6411,541.1876,525.9144
125.5901,385.2827,584.5199,552.4910,539.6029
120.6441,390.8414,623.2269,583.3124,559.3852
91.3834,389.9996,652.2109,613.0627,584.5074
90.3188,461.2192,677.9962,639.6604,612.2377
81.9475,469.6636,705.9290,667.9725,641.4464
68.0967,418.8763,743.6323,700.8615,675.0094
59.2926,344.9657,764.6649,727.5352,703.1121
58.4647,324.9309,806.0848,756.5138,729.7155
73.2173,355.8611,799.5093,772.4553,752.0049
66.8321,318.6001,751.9228,741.6375,752.0880
73.0609,321.8789,699.9456,703.3973,735.9623
98.4433,323.5248,693.0036,684.5165,713.6714
82.7208,305.0714,702.8669,676.6036,693.2378
62.8632,277.2882,716.1722,678.0185,682.3766
51.8372,248.0288,709.5396,664.1422,670.7483
47.2851,224.3246,670.5059,626.0891,647.5428
45.8544,210.0068,610.2457,585.2169,609.3613
44.9187,201.7564,538.0707,531.8878,552.5896
43.9706,195.4902,466.0451,462.2903,463.3500
43.0012,189.4951,396.4380,382.5123,348.4390
42.1859,183.7576,334.7130,328.2278,263.6027
41.7196,181.7414,304.8841,300.7616,232.3735
41.1022,181.0338,293.9090,287.2581,230.9898
40.4821,179.4773,281.2743,279.6605,227.2913
39.9321,177.2983,280.4265,273.9673,218.6632
39.2579,174.1067,269.8317,266.4077,213.2191
38.3052,168.7406,225.0591,254.7359,180.7126
37.5151,161.4279,168.6546,240.2040,146.6138
36.7766,149.7202,109.2020,219.9062,114.9867
36.2756,145.0191,73.2587,204.4838,112.8373
35.6848,140.4625,69.8441,192.9333,117.8866
34.9807,145.4863,99.0025,190.0995,142.7758
34.3788,141.0780,102.7830,176.4726,128.4376
33.7726,129.3096,88.3052,166.9905,103.1946
33.3789,125.5863,69.1115,163.3220,92.7934
32.7984,119.4233,12.1992,150.1382,65.8735
32.1289,121.2807,8.2857,155.0403,59.6679
31.5144,126.7461,10.9863,156.7178,61.9146
30.9770,133.9249,25.5252,206.9262,73.8652
30.3359,136.2496,26.8631,253.8910,107.4625
29.8995,136.4489,26.8586,277.0131,159.6819
29.4152,135.2723,19.3323,283.8414,187.5505
28.8080,130.9380,16.5991,285.9823,195.1896
28.1730,127.0219,11.2215,284.5145,197.7245
27.8463,128.8207,16.9703,285.6571,208.0320
27.6120,130.7121,32.7548,285.7355,215.9957
27.1522,127.6863,44.9095,283.5033,209.6777
26.7603,124.2851,42.5254,278.7963,182.9365
26.3943,117.9277,41.7561,278.7943,173.2659
25.9473,117.5049,43.9214,279.5826,176.0061
25.4905,116.0446,41.5968,279.6712,183.8136
24.9694,112.5630,40.3376,281.4433,194.9708
24.4149,108.8386,34.7027,281.5775,202.2286
23.7269,105.4693,18.1865,277.3975,196.3133
23.3123,108.1987,5.3062,277.9016,190.2279
22.9540,106.8999,14.8294,278.8068,203.9821
22.6448,114.1248,46.6100,278.8403,221.9769
22.2524,118.9139,62.2980,272.2366,209.0690
22.0998,114.4681,74.3522,272.4720,202.7696
21.9210,119.0118,104.7745,274.9094,222.6317
21.6331,116.2105,104.7339,271.5219,222.2346
21.1113,111.6546,99.2951,270.5980,210.9022
20.4828,106.5703,72.0213,268.2215,195.6961
19.7712,102.1450,27.8822,266.4193,179.4524
19.2874,100.8232,28.3352,264.9826,183.9165
18.9663,99.3084,24.0533,263.1354,181.3673
18.9927,100.1852,27.4857,263.2805,180.6598
19.0135,102.8035,45.7230,265.4854,195.3189
18.7931,105.0371,64.8514,265.0029,201.9144
18.3279,102.9750,83.1274,263.8163,207.4432
17.9028,97.6725,96.6977,262.4199,210.7891
17.4524,93.6127,91.3427,259.2559,196.1580
16.8646,88.2030,60.2607,257.0949,175.6733
16.2116,86.0387,54.2517,255.9550,176.1384
16.3081,96.7998,88.4151,263.4548,214.5738
16.4532,103.7437,122.5909,266.0207,238.5920
16.2072,104.1965,153.4949,261.8144,237.4926
15.7643,94.2401,175.2783,255.6040,218.0289
15.2941,86.7473,169.4747,252.1502,196.8543
14.9256,81.5379,124.8622,249.9924,182.4055
14.6812,89.3928,144.0609,251.9522,198.9349
14.4141,92.6412,143.6441,250.0595,202.7289
14.3392,85.1773,141.4479,202.7052,185.7554
13.9845,71.2623,127.3663,157.4944,139.3628
13.6421,66.3801,80.8797,136.3589,97.6302
13.2774,64.7308,69.5357,130.2219,77.3027
13.0032,60.5998,61.6308,128.5520,72.5000
12.8032,62.1344,60.0085,127.3604,74.6416
12.7357,59.5984,45.0806,124.2157,70.0299
12.5714,60.2461,36.2998,124.2705,75.2274
12.4740,58.8983,36.1553,124.0668,78.8473
12.1407,57.5495,22.7037,123.2787,77.1441
11.7604,56.6845,21.5715,122.9275,75.5875
11.6236,56.8045,14.0201,121.5396,72.2614
11.5723,55.7704,12.5161,120.3169,66.7181
11.3899,55.1899,15.8819,120.3348,64.6899
11.1791,59.0327,40.7603,123.4232,76.1425
11.1677,60.9188,83.5769,125.4047,94.9952
11.0268,60.4310,113.1659,125.0023,109.5435
10.6896,57.3335,130.8029,123.0182,111.2411
10.3388,54.0992,142.1527,122.2934,109.6580
10.0199,53.4437,146.6089,119.9901,101.6623
9.9080,53.8298,142.1087,118.5526,93.4469
9.9478,52.9035,139.8046,118.5389,91.4553
9.8581,50.2947,138.9929,120.8264,95.4143
9.5972,48.6489,136.0776,120.6542,95.1377
9.3015,49.5738,134.1224,120.4348,97.5558
8.9972,48.1563,128.4851,119.2340,96.0364
8.7222,45.3106,121.0559,117.4431,87.2480
8.5930,45.3891,117.0472,117.0768,85.2137
8.5406,45.1307,115.3531,116.7984,86.0490
8.3143,44.6575,113.0232,117.3301,95.0890
8.5259,50.9287,126.3822,120.4320,104.3346
8.7638,54.8697,138.2231,121.6770,110.9464
8.7635,55.1651,147.9057,121.0281,115.2262
8.5738,53.0259,154.4463,119.1054,116.4493
8.4526,53.7404,161.0115,120.7846,122.5348
8.4473,54.8805,177.3740,122.2707,124.9831
8.2951,54.8862,175.4641,122.3086,125.9566
8.1164,54.1241,170.1732,121.8059,125.8961
7.9912,53.2346,166.1338,121.3630,125.1642
7.8721,52.6059,162.7346,120.1582,123.1644
7.7535,52.0479,159.7421,120.0318,121.6545
7.6289,51.7948,156.5418,120.2060,121.0712
7.4730,48.1513,150.3980,77.6885,111.3426
7.7460,42.4377,138.6208,37.2556,88.5636
18.8362,52.6945,123.2821,17.7975,62.6376
23.3369,68.1600,1.2495,1.2646,31.0548
17.1326,73.9559,42.1678,13.8879,41.9390
11.5580,68.0435,63.2368,17.1109,42.2784
8.6041,58.0642,75.1973,16.7349,39.1687
7.9388,50.3552,77.5087,14.2858,31.2684
8.3968,44.7394,72.0686,10.1972,24.9171
7.8152,39.1638,59.3726,7.7240,20.6326
7.2199,33.6653,47.0697,7.5977,18.0797
9.3785,30.5621,44.0159,8.5741,19.1331
10.9634,30.1740,42.1950,8.6532,18.9892
8.9238,29.6270,36.1922,7.8143,17.8285
7.4496,27.3451,35.4682,7.0194,17.2949
6.8298,24.9467,35.9804,7.4181,17.7320
6.5657,24.4931,28.7570,6.8624,17.8658
6.4172,23.9880,28.3691,7.5699,18.9865
6.2984,23.4581,26.3120,7.8395,19.6715
6.1663,21.8889,27.2971,7.6747,17.2936
8.7939,22.9564,25.5350,7.1906,17.5118
7.3020,23.2194,22.8715,7.6167,17.5222
12.8183,22.6517,24.1679,7.4481,17.4357
16.8433,21.8777,23.3868,7.4163,17.0580
16.5350,22.8747,19.8057,6.3766,16.4916
16.2211,24.7141,18.3968,6.4407,16.5060
19.3692,27.9085,20.4090,7.5141,17.6158
13.6087,28.8448,21.5339,7.5190,17.5965
8.9744,27.7390,21.0886,7.6031,17.8666
6.9528,25.2419,21.7211,7.8273,18.7786
14.2860,23.8616,25.0902,7.8935,19.2568
17.4288,24.2600,27.1271,8.0168,18.6113
11.1780,24.1253,26.4677,7.5899,17.8799
7.8046,23.1505,26.9523,7.9968,18.2125
6.5788,20.8464,25.5136,8.1946,17.9436
6.1608,19.1444,21.9013,7.8281,17.5690
5.9624,17.7527,20.3277,7.7031,18.4205
5.8350,16.7967,20.2663,8.5309,18.3566
5.7532,16.8119,19.2239,8.3410,17.9834
5.6230,16.3109,18.3121,7.7173,17.3646
5.5562,16.8799,19.8279,8.2345,18.4883
5.4762,16.7732,20.5953,8.1873,18.5336
5.3889,16.6578,19.8297,7.7940,17.8537
5.3000,16.5602,18.6681,7.6765,17.3921
5.2117,16.3772,21.5241,7.7364,17.3431
5.1218,16.0615,21.8824,7.6165,17.1977
5.0383,15.9260,22.8069,7.7195,18.4262
4.9548,16.1109,21.0536,7.7742,18.4751
4.8722,15.3129,18.2052,7.7561,18.0856
4.7909,14.8101,17.3699,7.5926,17.4646
4.7109,14.8648,17.9074,7.4058,16.2566
4.6322,15.3136,17.6243,7.6985,16.3346
4.5548,15.4273,17.1660,7.8193,16.4079
4.4787,15.0305,18.8433,7.6519,16.5950
4.4039,14.8035,19.4846,7.8077,17.0256
4.3304,14.5537,20.6582,8.1112,16.9571
4.2581,14.4645,20.9384,8.3620,17.4138
4.1869,14.5923,20.9377,7.8748,17.4113
4.1170,14.2462,20.9433,7.7647,17.4264
4.0482,13.9525,20.1251,7.5346,17.2611
3.9806,13.5521,19.0704,7.6570,16.9617
3.9141,13.3409,20.2941,7.9132,17.0925
3.8488,13.1976,21.7777,8.1814,17.3584
3.7845,12.8037,19.3126,7.8378,16.7578
3.7214,14.8112,28.8677,10.6559,23.0669
3.6593,16.1857,38.8224,12.9906,27.2782
3.5982,16.6674,46.2826,13.9003,27.9804
3.5381,16.6782,51.2523,14.1495,27.1143
3.4790,16.5216,53.8129,14.1841,26.5739
3.4209,16.3166,55.1870,14.1678,26.2408
3.3638,16.1011,59.6662,14.1169,26.0044
3.3076,15.8857,64.3609,14.0718,25.8803
3.2524,15.6725,66.1419,13.9614,25.6927
3.1980,15.4629,65.8059,13.8786,25.5133
3.1446,15.2571,65.4816,13.7707,25.3321
3.0921,15.0545,64.7425,13.7651,25.1541
3.0404,14.8548,64.2284,13.7612,24.9876
2.9897,14.6587,63.3620,13.6665,24.8222
2.9397,14.4659,62.6091,13.6626,24.6746
2.8906,14.2764,61.6581,13.6262,24.5232
2.8423,14.0902,61.0787,13.5645,24.3658
2.7947,13.9236,45.3636,7.5255,26.4894
2.7481,13.8096,50.1492,12.7990,25.3768
2.7022,13.7000,54.9233,15.9148,24.5665
2.6571,13.5587,58.6239,16.4906,24.1870
2.6127,13.4014,60.6546,16.5264,24.2625
2.5691,13.2378,60.9878,15.1740,24.0024
2.5262,13.0727,60.2676,14.5887,23.7293
2.4840,12.9088,59.2708,14.2610,23.5406
2.4425,12.7476,58.1759,14.2412,23.3999
2.4017,12.5889,57.3042,14.2608,23.2840
2.3616,12.4327,56.2565,14.2117,23.1963
2.3221,12.2790,55.2062,14.1728,23.1547
2.2833,12.1276,54.5799,14.1175,23.0791
2.2452,11.9785,54.0540,14.0519,22.9599
2.2077,0.0005,0.0000,3.8702,0.0827
2.1708,20.2024,31.3748,19.8566,33.2799
2.1346,35.3166,59.7757,29.7485,49.1674
2.0989,38.2040,81.8722,31.9269,49.3145
2.0638,32.6884,84.6692,27.4095,38.6064
2.0294,21.8656,74.6978,19.6272,25.6173
1.9955,14.2005,62.3808,14.8286,20.3751
1.9621,10.6525,52.5300,13.0767,19.5821
1.9294,9.3835,43.6728,11.8666,18.4217
1.8971,8.8777,36.5566,10.9758,17.2378
1.8654,8.6719,31.3385,10.7650,17.0308
1.8343,8.5937,27.9930,11.0622,18.1863
1.8036,8.5297,25.5828,10.9716,17.8279
1.7735,8.3725,23.3510,10.8194,17.2909
1.7439,8.2408,21.8305,10.6798,16.8538
1.7147,8.1394,20.6758,10.5350,16.5071
1.6861,8.0867,19.7330,10.4741,16.3460
1.6579,7.9917,18.5998,10.3270,13.9156
1.6302,7.9317,18.5266,10.5109,12.2647
1.6030,7.8632,18.3855,10.7262,11.7476
1.5762,7.7540,16.8468,10.6493,11.0529
1.5499,7.6575,17.8089,10.9440,12.0581
1.5240,7.5617,16.9871,11.0194,12.4509
1.4985,7.4378,15.4886,10.9008,12.2314
1.4735,7.3349,15.4507,10.6066,11.5719
1.4489,7.3229,15.3199,10.3995,10.6775
1.4247,7.2534,14.2526,10.3512,10.4472
1.4009,7.1647,15.0738,10.6990,11.5956
1.3775,7.0413,16.5493,11.7028,12.7801
1.3545,6.9558,17.3021,11.9516,13.8063
1.3318,6.8923,13.8820,12.0013,13.9116
1.3096,6.9150,14.7022,11.7070,13.1395
1.2877,6.8342,14.3101,11.1536,12.1885
1.2662,6.8293,15.8628,10.9294,11.7802
1.2451,6.7660,14.4033,10.6348,11.2823
1.2243,6.7227,12.2998,10.4444,10.7979
1.2038,6.6340,10.7705,10.2310,9.1367
1.1837,6.5465,10.6711,7.1201,8.7543
1.1639,6.4047,9.1937,7.0392,7.9217
1.1445,6.1287,7.3564,8.4498,8.0196
1.1254,6.1411,11.1737,10.3078,11.2668
1.1066,5.9784,12.2224,10.0513,11.1851
1.0881,5.7311,7.8204,8.9062,9.8760
1.0699,5.4427,9.7559,8.9295,9.0173
1.0520,5.6893,12.0590,8.9076,7.9177
1.0345,5.3706,11.3832,6.7267,6.8370
