DateTime,Storage_m3,Q_out_m3d,Q_in_m3d
3/6/2009,47365298.96,1834963.2,1642190.438
3/7/2009,47236400.3,1822694.4,1625162.272
3/8/2009,47236400.3,1812931.2,1743552.063
3/9/2009,47236400.3,1800662.4,1730242.692
3/10/2009,47996223.98,1881446.4,2574017.666
3/11/2009,46736557.2,1719964.8,392748.7723
3/12/2009,46736557.2,1746835.2,1679353.92
3/13/2009,46985831.17,1737072,1919167.255
3/14/2009,46864037.36,1754179.2,1564511.664
3/15/2009,46083108.84,1781136,931802.7623
3/16/2009,46210477.98,1803081.6,1859470.812
3/17/2009,46472777.5,1795737.6,1987475.644
3/18/2009,46472777.5,1776211.2,1705263.155
3/19/2009,46736557.2,1766448,1962080.19
3/20/2009,48383845.07,1759104,3338327.866
3/21/2009,50574468.55,1778630.4,3899523.365
3/22/2009,53180725.44,1923004.8,4443127.985
3/23/2009,58006962.64,2356041.6,7087729.355
3/24/2009,58527528.2,2108937.6,2542774.896
3/25/2009,64840552.85,2226355.2,8448221.085
3/26/2009,68945006.89,2023315.2,6042185.296
3/27/2009,71600652.33,1785974.4,4356837.266
3/28/2009,75187032.43,1832457.6,5331944.415
3/29/2009,78025689.29,2837980.8,5557396.352
3/30/2009,81945577.72,1918080,5752510.751
3/31/2009,86019700.49,2338934.4,6309914.058
4/1/2009,90930122.69,4232563.2,8964864.443
4/2/2009,95110620.77,4257014.4,8265388.494
4/3/2009,99557834.24,3841084.8,8119768.318
4/4/2009,104185074.1,4159123.2,8604728.522
4/5/2009,107779336.1,4477248,7892579.313
4/6/2009,111376089.8,4501699.2,7923381.699
4/7/2009,115107675.2,5333472,8849141.419
4/8/2009,117840154.1,7657718.4,9976278.773
4/9/2009,120375263.9,10275552,12670594.56
4/10/2009,119322698.4,14752800,13096249.77
4/11/2009,116684124.3,18471542.4,14893626.5
4/12/2009,116536760.4,20673446.4,19293156.51
4/13/2009,110220541.1,22997692.8,15964908.53
4/14/2009,108792899,25199596.8,22958885.11
4/15/2009,109793806.3,30337372.8,29788525.21
4/16/2009,109076969.4,42814828.8,40209982.87
4/17/2009,108210474.4,46974038.4,43874439.26
4/18/2009,108210474.4,46729353.6,44526549.5
4/19/2009,108068944.9,46974038.4,44420441.52
4/20/2009,108210474.4,46729353.6,44710727.71
4/21/2009,107920495.6,46729353.6,44545975.31
4/22/2009,107920495.6,46484668.8,44928839.92
4/23/2009,107202338.9,44527449.6,42621058.61
4/24/2009,109361767.6,41591577.6,47096310.13
4/25/2009,109647194.9,41591577.6,45461581.75
4/26/2009,110937822,41346892.8,46532839.31
4/27/2009,110648916.4,41836262.4,45547921.4
4/28/2009,110796872.3,41836262.4,46341688.37
4/29/2009,110796872.3,41591577.6,45942260.44
4/30/2009,111517915.3,41591577.6,47108836.6
5/1/2009,111517915.3,41836262.4,46904547.54
5/2/2009,111517915.3,42080860.8,47056920.26
5/3/2009,111086037,42325545.6,46616634.53
5/4/2009,112523509.9,42570230.4,48706132.37
5/5/2009,112237243.9,42570230.4,46939068.72
5/6/2009,113098348.6,41102294.4,46639607.87
5/7/2009,113527821.7,39389673.6,44556055.21
5/8/2009,113958922.9,40123641.6,45614517.18
5/9/2009,113675999.6,40123641.6,45655888.78
5/10/2009,113675999.6,39878956.8,46111954.92
5/11/2009,113958922.9,38900390.4,46008880.7
5/12/2009,114540977.5,35230464,43230671.84
5/13/2009,117113326,31316025.6,41688570.8
5/14/2009,116396476.8,30337372.8,37839006.51
5/15/2009,115677160.6,30092688,37684236.14
5/16/2009,115392115.7,29114121.6,37494871.19
5/17/2009,114107668.3,29848089.6,37134588.48
5/18/2009,112950799.7,27401500.8,35149363.68
5/19/2009,113098348.6,24954912,34466304.26
5/20/2009,114398695.6,24196492.8,35173242.26
5/21/2009,115392115.7,21872246.4,32568569
5/22/2009,114824036.5,20086272,29458726.83
5/23/2009,114685812.7,19890576,29719238.19
5/24/2009,114969229.4,20061820.8,30058284.63
5/25/2009,114969229.4,20012918.4,29498483.68
5/26/2009,114824036.5,20233065.6,29679505.81
5/27/2009,114824036.5,20477750.4,30327040.96
5/28/2009,114824036.5,20575555.2,30642624.74
5/29/2009,114824036.5,20526652.8,26399700.03
5/30/2009,114540977.5,20526652.8,26009960.54
5/31/2009,114824036.5,20600092.8,26597970.51
6/1/2009,116109668,21529756.8,28243537.22
6/2/2009,115677160.6,23658220.8,27769048.36
6/3/2009,115392115.7,24710313.6,28671296.49
6/4/2009,117545907.4,24318835.2,30444549.98
6/5/2009,114824036.5,24245395.2,25525489.65
6/6/2009,117113326,23340182.4,28817087.93
6/7/2009,119322698.4,22483872,27084374.19
6/8/2009,117991243.1,21701001.6,22820115.35
6/9/2009,118286599.8,20648995.2,23133986.52
6/10/2009,118135251.8,20575555.2,22578197.96
6/11/2009,117261417.6,20233065.6,21651459.61
6/12/2009,115963031.9,20771337.6,21921586.01
6/13/2009,115253225.8,20844691.2,22880643.63
6/14/2009,114685812.7,21064924.8,23075488.9
6/15/2009,114540977.5,21187267.2,23640158.54
6/16/2009,115823439,21138278.4,25395038.24
6/17/2009,115823439,26422848,29663407.34
6/18/2009,114824036.5,30582057.6,32969048.96
6/19/2009,112950799.7,31071340.8,33297721.91
6/20/2009,113817368.8,36698400,41055861.9
6/21/2009,115253225.8,38900390.4,42911613.92
6/22/2009,116536760.4,46729353.6,49844768.63
6/23/2009,115963031.9,54069033.6,54986516.26
6/24/2009,115823439,55292284.8,58150843.68
6/25/2009,115823439,55047686.4,58864387.43
6/26/2009,115677160.6,54313718.4,58711476.46
6/27/2009,115963031.9,53824348.8,59133241.62
6/28/2009,115677160.6,54313718.4,59119516.33
6/29/2009,115538048.7,53579750.4,58978838.24
6/30/2009,114540977.5,52601097.6,57815295.84
7/1/2009,116536760.4,49909910.4,58386497.83
7/2/2009,118286599.8,48197289.6,56474572.44
7/3/2009,117545907.4,48441974.4,54097283.92
7/4/2009,117261417.6,47952604.8,53943736.83
7/5/2009,117696490.7,47708006.4,54116856.52
7/6/2009,117696490.7,43793481.6,49676909.08
7/7/2009,119024751.3,35964432,43202169.23
7/8/2009,119621508.9,30826656,37333005.76
7/9/2009,116684124.3,29848089.6,32962320.87
7/10/2009,115107675.2,29848089.6,34401421.07
7/11/2009,114107668.3,30582057.6,35815713
7/12/2009,113098348.6,31805308.8,37019795.16
7/13/2009,113098348.6,32049993.6,38068421.9
7/14/2009,113817368.8,31316025.6,37856719.72
7/15/2009,114249580.2,30582057.6,37029532.53
7/16/2009,114685812.7,30092688,36400909.41
7/17/2009,114249580.2,30582057.6,36309701.07
7/18/2009,114398695.6,30826656,36976392.9
7/19/2009,114249580.2,30582057.6,36317138.66
7/20/2009,114824036.5,30826656,37319353.86
7/21/2009,115963031.9,30092688,37080568.09
7/22/2009,116824630,30092688,36627193.18
7/23/2009,116536760.4,30092688,35437545.82
7/24/2009,116536760.4,30092688,35898480.65
7/25/2009,117113326,29358720,35605283.04
7/26/2009,116824630,28135468.8,33268460.87
7/27/2009,118582820.1,27156816,34237500.51
7/28/2009,118286599.8,25933564.8,31062408.17
7/29/2009,117991243.1,24196492.8,29102505.43
7/30/2009,116536760.4,22875350.4,26751346.33
7/31/2009,116109668,23168937.6,28029266.13
8/1/2009,116249483,23462524.8,28793331.68
8/2/2009,116536760.4,23168937.6,28610792.68
8/3/2009,117545907.4,22606214.4,28840599.52
8/4/2009,118879657,21823344,28313240.16
8/5/2009,118879657,21358512,26546347.77
8/6/2009,117991243.1,21529756.8,25808166.99
8/7/2009,117840154.1,21358512,25915057.88
8/8/2009,117261417.6,21847795.2,25728555.42
8/9/2009,116536760.4,22239273.6,25842003.13
8/10/2009,116109668,21285072,25146441.7
8/11/2009,116972351.6,19132156.8,24225085.82
8/12/2009,115963031.9,20012918.4,23344122.9
8/13/2009,114969229.4,20624544,24043476.52
8/14/2009,115107675.2,20379859.2,24881208.45
8/15/2009,114969229.4,20600092.8,24872816.69
8/16/2009,116109668,20600092.8,26218580.04
8/17/2009,116396476.8,20233065.6,25144092.99
8/18/2009,117991243.1,19915027.2,26372861.09
8/19/2009,117991243.1,22850899.2,27674683.94
8/20/2009,117545907.4,22410518.4,26741364.3
8/21/2009,116972351.6,22337078.4,26563473.79
8/22/2009,116684124.3,22753008,27273054.1
8/23/2009,117402614.1,22973241.6,28414063.54
8/24/2009,118430978.7,22239273.6,27865639.16
8/25/2009,118727556.6,22043491.2,26713987.12
8/26/2009,118135251.8,22116931.2,25932697.69
8/27/2009,117402614.1,22116931.2,25821011.51
8/28/2009,117113326,21603110.4,25857098.5
8/29/2009,116536760.4,21725452.8,25695648.98
8/30/2009,115823439,22190284.8,25902164.42
8/31/2009,116249483,22312627.2,27137929.73
9/1/2009,118286599.8,21872246.4,28244344.59
9/2/2009,115677160.6,22239273.6,24076236.16
9/3/2009,115392115.7,20575555.2,24311963.72
9/4/2009,116249483,19058716.8,23822477.35
9/5/2009,116972351.6,18129052.8,22643154.54
9/6/2009,115963031.9,18373651.2,21008842.07
9/7/2009,115677160.6,18716227.2,22094265.31
9/8/2009,116109668,18324748.8,22477056.52
9/9/2009,116249483,17713123.2,21523674.96
9/10/2009,116109668,17125948.8,20511061.81
9/11/2009,116109668,16612128,20052010.84
9/12/2009,116396476.8,16661116.8,20132576.58
9/13/2009,116536760.4,16881264,19987519.11
9/14/2009,117402614.1,16489872,20135585.86
9/15/2009,118135251.8,15927148.8,19439314.93
9/16/2009,118135251.8,15560121.6,18698760.98
9/17/2009,117261417.6,15266534.4,17402149.33
9/18/2009,117113326,14997398.4,17922120.04
9/19/2009,116109668,15021936,17159620.3
9/20/2009,114540977.5,15731366.4,17192967.13
9/21/2009,115538048.7,14972947.2,18757796.84
9/22/2009,117545907.4,14190076.8,18926830.75
9/23/2009,117840154.1,13823049.6,16861260.41
9/24/2009,116109668,13945392,15089939.72
9/25/2009,115107675.2,14165625.6,15894642.88
9/26/2009,112950799.7,14263430.4,14986425.11
9/27/2009,113239002.3,14287968,17295576.5
9/28/2009,112376836.8,14238979.2,15954681.84
9/29/2009,110937822,13725244.8,14801953.31
9/30/2009,114107668.3,14190076.8,19539844.72
10/1/2009,113386797.9,12355113.6,13330264.72
10/2/2009,108938239.9,11156313.6,8372328.311
10/3/2009,102481243.5,10789372.8,5868258.241
10/4/2009,98863187.64,10618041.6,8353807.735
10/5/2009,95245316.79,9199094.4,6651896.388
10/6/2009,90371750.97,8465126.4,4482664.646
10/7/2009,85611430.94,8024745.6,4166983.003
10/8/2009,81139449.2,7559913.6,3973458.878
10/9/2009,77337308.78,7755609.6,4862593.363
10/10/2009,75318151.35,5676048,4611721.506
10/11/2009,73592993.89,5602608,4797318.727
10/12/2009,70283702.73,7315228.8,5045964.2
10/13/2009,65759754.48,7706707.2,4246986.024
10/14/2009,63232033.26,7755609.6,6292567.837
10/15/2009,59968084.83,7682169.6,4557603.255
10/16/2009,61261018.56,7388582.4,8689233.242
10/17/2009,58006962.64,7608816,4367528.801
10/18/2009,54893326.08,7682169.6,4581848.819
10/19/2009,47617878.66,6483369.6,-782610.5855
10/20/2009,48252232.75,5455814.4,6097844.89
10/21/2009,45956023.39,5455814.4,3152021.138
10/22/2009,45182286.06,4942080,4176231.059
10/23/2009,44544404.21,4305916.8,3658291.016
10/24/2009,44797242.94,4305916.8,4560710.406
10/25/2009,45307225.25,4012329.6,4526947.663
10/26/2009,40828804.74,4012329.6,-462598.5042
10/27/2009,45051512.51,4305916.8,8517997.419
10/28/2009,45051512.51,4036867.2,4027038.882
10/29/2009,45564393.49,4061318.4,4559536.05
10/30/2009,46344680.6,4061318.4,4833332.319
10/31/2009,46607683.21,3963427.2,4235756.242
11/1/2009,46344680.6,4061318.4,3798308.534
11/2/2009,46607683.21,4061318.4,4316933.619
11/3/2009,47114002.08,4012329.6,4506861.278
11/4/2009,46985831.17,4036867.2,3905884.461
11/5/2009,46736557.2,3987878.4,3744116.886
11/6/2009,46472777.5,3987878.4,3714317.596
11/7/2009,46864037.36,3987878.4,4374599.404
11/8/2009,47365298.96,3987878.4,4487777.989
11/9/2009,47114002.08,4012329.6,3770001.655
11/10/2009,47617878.66,3987878.4,4491668.044
11/11/2009,47236400.3,3938976,3568208.104
11/12/2009,47871864.53,3963427.2,4603501.012
11/13/2009,47996223.98,3963427.2,4094686.696
11/14/2009,47365298.96,4061318.4,3430392.504
11/15/2009,48641926.09,3987878.4,5262510.601
11/16/2009,48383845.07,4061318.4,3812425.275
11/17/2009,47871864.53,4036867.2,3531362.677
11/18/2009,47871864.53,3987878.4,3992762.359
11/19/2009,48252232.75,3963427.2,4352873.813
11/20/2009,45307225.25,4061318.4,1117326.586
11/21/2009,47871864.53,4085769.6,6653731.319
11/22/2009,46472777.5,4061318.4,2668210.824
11/23/2009,47871864.53,4110220.8,5514825.937
11/24/2009,47741584.37,4036867.2,3914471.941
11/25/2009,47996223.98,4036867.2,4297605.672
11/26/2009,47236400.3,4085769.6,3331550.852
11/27/2009,46864037.36,4012329.6,3633409.343
11/28/2009,47741584.37,4036867.2,4895279.612
11/29/2009,47741584.37,4012329.6,4002964.579
11/30/2009,47741584.37,3987878.4,3984982.249
12/1/2009,48641926.09,4012329.6,4911965.257
12/2/2009,47871864.53,4061318.4,3294313.972
12/3/2009,47871864.53,4110220.8,4103616.697
12/4/2009,47741584.37,4061318.4,3940968.355
12/5/2009,47871864.53,4110220.8,4240404.736
12/6/2009,47871864.53,4061318.4,4047296.528
12/7/2009,47741584.37,4036867.2,4830029.442
12/8/2009,47871864.53,4061318.4,4619110.164
12/9/2009,47741584.37,4110220.8,4159887.934
12/10/2009,47871864.53,4208112,4314682.769
12/11/2009,47871864.53,4183660.8,4173588.757
12/12/2009,47996223.98,4134672,4272454.875
12/13/2009,48383845.07,4012329.6,4405988.968
12/14/2009,48641926.09,4330454.4,4577689.64
12/15/2009,48768283.78,5211216,5342415.759
12/16/2009,48901314.6,5235667.2,5374294.638
12/17/2009,48641926.09,5553705.6,5251134.025
12/18/2009,48127157.88,5749401.6,5178739.855
12/19/2009,47617878.66,5798390.4,5288346.439
12/20/2009,47114002.08,5798390.4,5289153.809
12/21/2009,46736557.2,6018537.6,5647234.606
12/22/2009,46864037.36,6654614.4,6772732.754
12/23/2009,46736557.2,6728054.4,6612188.467
12/24/2009,46607683.21,6532358.4,6408584.45
12/25/2009,46607683.21,6507820.8,6495902.731
12/26/2009,46607683.21,6483369.6,6477944.866
12/27/2009,46736557.2,6434467.2,6563379.285
12/28/2009,46736557.2,6434467.2,6435007.466
12/29/2009,46344680.6,6434467.2,6053708.667
12/30/2009,46210477.98,6507820.8,6379568.064
12/31/2009,46344680.6,6581260.8,6718296.448
1/1/2010,46736557.2,6507820.8,6909716.519
1/2/2010,46985831.17,6507820.8,6765955.74
1/3/2010,47236400.3,6385564.8,6633057.756
1/4/2010,47236400.3,6287673.6,6296360.029
1/5/2010,47365298.96,6434467.2,6573459.176
1/6/2010,47488350.93,6483369.6,6602279.836
1/7/2010,47617878.66,6458918.4,6580334.053
1/8/2010,47741584.37,6434467.2,6977437.73
1/9/2010,47741584.37,6483369.6,6556822.462
1/10/2010,47996223.98,6312124.8,6564382.381
1/11/2010,47996223.98,6361027.2,6346049.979
1/12/2010,47871864.53,6556809.6,6396767.49
1/13/2010,47365298.96,6556809.6,6016104.801
1/14/2010,47236400.3,6605712,6445747.932
1/15/2010,47236400.3,6410016,6368754.2
1/16/2010,46985831.17,6507820.8,6200234.076
1/17/2010,46736557.2,6507820.8,6220883.174
1/18/2010,46736557.2,6507820.8,6470947.66
1/19/2010,46472777.5,6556809.6,6258878.492
1/20/2010,46736557.2,6532358.4,6744279.08
1/21/2010,46736557.2,6483369.6,6435007.466
1/22/2010,47114002.08,6507820.8,6837542.54
1/23/2010,47114002.08,6752505.6,6716877.434
1/24/2010,47236400.3,6630163.2,6699213.159
1/25/2010,47617878.66,6483369.6,6821321.744
1/26/2010,47741584.37,6556809.6,6591832.958
1/27/2010,47741584.37,6507820.8,6425710.479
1/28/2010,48127157.88,6532358.4,6830765.526
1/29/2010,48252232.75,6507820.8,6540577.2
1/30/2010,48252232.75,6581260.8,6483180.538
1/31/2010,48509549.02,6654614.4,6836808.568
2/1/2010,48768283.78,6556809.6,6739752.916
2/2/2010,48641926.09,6507820.8,6292078.522
2/3/2010,48641926.09,6507820.8,6419838.697
2/4/2010,48768283.78,6532358.4,6569397.86
2/5/2010,48768283.78,6507820.8,6436402.014
2/6/2010,48509549.02,6507820.8,6166202.21
2/7/2010,47996223.98,6532358.4,5933165.89
2/8/2010,47871864.53,6532358.4,6316764.47
2/9/2010,46736557.2,6581260.8,5334733.511
2/10/2010,46736557.2,6263222.4,6140782.291
2/11/2010,46864037.36,5700499.2,5704533.405
2/12/2010,46864037.36,5724950.4,5595905.451
2/13/2010,46985831.17,5700499.2,5708790.446
2/14/2010,46864037.36,5651596.8,5409256.202
2/15/2010,46472777.5,5700499.2,5188721.883
2/16/2010,46344680.6,5333472,5101721.656
2/17/2010,47488350.93,4966531.2,5998587.32
2/18/2010,48252232.75,5015433.6,5649265.263
2/19/2010,48901314.6,4990982.4,5516758.732
2/20/2010,49668674.84,4942080,5597691.451
2/21/2010,50314870.35,5015433.6,5534765.528
2/22/2010,51226029.69,5039884.8,5830825.635
2/23/2010,52017418.12,5015433.6,5700839.076
2/24/2010,52532655.05,5211216,5577874.189
2/25/2010,53053060.26,5260118.4,5629912.851
2/26/2010,52919314.03,5235667.2,4943281.424
2/27/2010,52919314.03,5186678.4,5050783.953
2/28/2010,53707544.75,5309020.8,5936248.575
3/1/2010,53180725.44,5333472,4673815.593
3/2/2010,52017418.12,5211216,3898300.077
3/3/2010,51226029.69,5064422.4,4127764.397
3/4/2010,49799732.09,4990982.4,3421217.846
3/5/2010,49028350.71,4624041.6,3703308.006
3/6/2010,49028350.71,3743280,3618509.698
3/7/2010,48901314.6,3767731.2,3532365.773
3/8/2010,48641926.09,3792182.4,3417743.708
3/9/2010,48509549.02,3841084.8,3613420.82
3/10/2010,47996223.98,3767731.2,3161782.975
3/11/2010,48127157.88,3767731.2,3787029.821
3/12/2010,48127157.88,3718742.4,3628589.589
3/13/2010,47741584.37,3865536,3414024.914
3/14/2010,48127157.88,3767731.2,4080031.709
3/15/2010,48252232.75,3743280,3803103.823
3/16/2010,48383845.07,3718742.4,3780839.985
3/17/2010,48252232.75,3718742.4,3505502.373
3/18/2010,48252232.75,3767731.2,3701595.403
3/19/2010,48252232.75,3718742.4,3653813.783
3/20/2010,48252232.75,3694291.2,3663746.879
3/21/2010,47871864.53,3694291.2,3286558.328
3/22/2010,47871864.53,3547497.6,3509172.236
3/23/2010,50314870.35,2023315.2,4450002.863
3/24/2010,52919314.03,1242864,3836401.716
3/25/2010,54376596.64,1321142.4,2767810.915
3/26/2010,55793655.47,1472860.8,2888133.5
3/27/2010,58527528.2,1343174.4,4077756.393
3/28/2010,60481940.26,1352937.6,3308822.165
3/29/2010,64569655.97,1409184,5498727.47
3/30/2010,73592993.89,1546214.4,10569524.41
3/31/2010,80868367.3,1651449.6,8927382.905
4/1/2010,86153915.45,2813529.6,8099339.412
4/2/2010,93292902.97,2544393.6,9691815.435
4/3/2010,98863187.64,2382912,7953474.578
4/4/2010,104759752.4,2272838.4,8170216.706
4/5/2010,106488955.7,2165184,4764216.56
4/6/2010,113527821.7,2617833.6,10562502.74
4/7/2010,116396476.8,4770835.2,8315567.759
4/8/2010,114969229.4,7388582.4,6495193.224
4/9/2010,116109668,7266326.4,8952998.551
4/10/2010,115963031.9,7339680,7723961.326
4/11/2010,115823439,7364131.2,7743900.917
4/12/2010,115823439,6703603.2,8156002.102
4/13/2010,115538048.7,5920646.4,7178374.979
4/14/2010,116109668,5847292.8,8591101.097
4/15/2010,115538048.7,5847292.8,7124012.071
4/16/2010,114107668.3,5896195.2,6269839.151
4/17/2010,114540977.5,7143984,9257156.823
4/18/2010,114107668.3,7706707.2,9164480.542
4/19/2010,113958922.9,7951305.6,10052416.2
4/20/2010,112523509.9,7926854.4,9471109.855
4/21/2010,112090940.8,7828963.2,10303214.66
4/22/2010,113675999.6,7902403.2,12119650.21
4/23/2010,114685812.7,8342784,11680440.97
4/24/2010,115963031.9,8832067.2,12280072.17
4/25/2010,115677160.6,9566035.2,11337773.6
4/26/2010,115823439,10006416,12212375.42
4/27/2010,112237243.9,10373443.2,8981329.896
4/28/2010,113386797.9,10960617.6,14218836.5
4/29/2010,112376836.8,11963721.6,12933625.9
4/30/2010,112950799.7,12428553.6,14847288.36
5/1/2010,113527821.7,12844483.2,15069486.35
5/2/2010,113527821.7,12917836.8,14525245.62
5/3/2010,113675999.6,15021936,16909384.55
5/4/2010,115538048.7,18814032,23884302.31
5/5/2010,115253225.8,19083168,22082693.01
5/6/2010,116536760.4,20233065.6,24353212.98
5/7/2010,116684124.3,20526652.8,23331180.51
5/8/2010,115677160.6,20159712,22422424.49
5/9/2010,115253225.8,20379859.2,23486097.68
5/10/2010,115392115.7,21334060.8,25208511.33
5/11/2010,117261417.6,21529756.8,26374769.42
5/12/2010,117545907.4,20771337.6,23251740.2
5/13/2010,118430978.7,20648995.2,23566516.61
5/14/2010,118135251.8,20844691.2,22574063.24
5/15/2010,117113326,22068028.8,23125717.1
5/16/2010,116684124.3,22312627.2,24240670.51
5/17/2010,117261417.6,22655203.2,26240476.89
5/18/2010,115963031.9,23829552,25995158.76
5/19/2010,116824630,24416726.4,28744767.15
5/20/2010,115963031.9,24465628.8,27439886.09
5/21/2010,115253225.8,24465628.8,27816976.77
5/22/2010,116249483,24954912,29743606.09
5/23/2010,116684124.3,24098601.6,27503643.84
5/24/2010,118135251.8,23951808,28489075.54
5/25/2010,117696490.7,23535964.8,26479311.6
5/26/2010,114540977.5,22386067.2,23181866.01
5/27/2010,113817368.8,21040473.6,24420395.94
5/28/2010,113527821.7,20110723.2,23294506.34
5/29/2010,115963031.9,19572537.6,24620330.1
5/30/2010,117840154.1,17713123.2,21989747.61
5/31/2010,119024751.3,16220736,20045184.9
6/1/2010,118286599.8,16245187.2,18609167.38
6/2/2010,117402614.1,15780355.2,18200051.02
6/3/2010,116536760.4,15853708.8,18469834.9
6/4/2010,115677160.6,16024953.6,18593900.75
6/5/2010,115823439,16220736,19566438.99
6/6/2010,115538048.7,16440883.2,18957315.08
6/7/2010,114824036.5,15927148.8,18231807.57
6/8/2010,113386797.9,15144192,16755519.42
6/9/2010,112090940.8,14899593.6,16942217.6
6/10/2010,111086037,15242083.2,17970978.15
6/11/2010,111666907.4,15755904,20118190.71
6/12/2010,111951705.6,16783459.2,21100197.2
6/13/2010,113817368.8,17125948.8,22983619.99
6/14/2010,114969229.4,17590780.8,23042704.79
6/15/2010,114824036.5,18080064,22560778.34
6/16/2010,114398695.6,18471542.4,22630089.82
6/17/2010,115392115.7,18349200,23780958.96
6/18/2010,116536760.4,17566329.6,22829803.79
6/19/2010,116396476.8,17859916.8,21874244.77
6/20/2010,113098348.6,18520444.8,19502191.92
6/21/2010,114969229.4,18716227.2,25229796.53
6/22/2010,114824036.5,19499097.6,24609834.29
6/23/2010,114249580.2,19621440,24776421.62
6/24/2010,114249580.2,19988380.8,25748201.42
6/25/2010,113386797.9,20820240,25941187.3
6/26/2010,114398695.6,21554208,28610474.62
6/27/2010,114685812.7,21994588.8,28460744.2
6/28/2010,115107675.2,21872246.4,28635772.21
6/29/2010,114685812.7,21774441.6,27897909.49
6/30/2010,114969229.4,22557312,29480354.56
7/1/2010,115107675.2,25688880,32735816.91
7/2/2010,112810627.1,25933564.8,30531378.95
7/3/2010,114107668.3,25933564.8,33949147.12
7/4/2010,114107668.3,25933564.8,32280729.39
7/5/2010,114249580.2,26178249.6,32648351.83
7/6/2010,114969229.4,26178249.6,33352060.36
7/7/2010,116109668,25688880,33281501.12
7/8/2010,116824630,25199596.8,32511490.4
7/9/2010,116824630,25199596.8,31820822.12
7/10/2010,116824630,25933564.8,32378519.02
7/11/2010,116249483,26422848,32214500.59
7/12/2010,116972351.6,24954912,31881521.66
7/13/2010,116249483,24245395.2,28314365.58
7/14/2010,117113326,23438073.6,28823253.3
7/15/2010,116824630,23071046.4,27355479.23
7/16/2010,116824630,23120035.2,27704923.61
7/17/2010,116824630,23022144,28983846.52
7/18/2010,116972351.6,22973241.6,28965032.35
7/19/2010,116824630,22948790.4,28651210.1
7/20/2010,117696490.7,22532860.8,29211745.03
7/21/2010,117696490.7,22434969.6,28214863.36
7/22/2010,117840154.1,22214822.4,27849932.15
7/23/2010,117261417.6,22386067.2,27186910.17
7/24/2010,117261417.6,22508409.6,27716031.07
7/25/2010,117113326,22434969.6,27204256.4
