DateTime,Storage_m3,Q_out_m3d,Q_in_m3d
6/4/2009,47008107.82,26775836.55,26200744.5
6/5/2009,46521882.34,25789670.88,25303438.46
6/6/2009,46713725.49,24676332.21,24868168.2
6/7/2009,47099224.99,24030680.93,24416163.37
6/8/2009,46759290.24,23422119.73,23082192.52
6/9/2009,46036026.9,22798609.95,22075353.28
6/10/2009,45395678.1,22703169.04,22062826.82
6/11/2009,44684157.49,22557573.32,21846060.22
6/12/2009,44667456.17,22226258.06,22209547.95
6/13/2009,44898203.28,22265525.6,22496286.61
6/14/2009,45254506.31,22340855.66,22697150.46
6/15/2009,45881730.89,22028672.62,22655901.2
6/16/2009,47247859.33,21917500.23,23283643.55
6/17/2009,48430828.32,26128815.18,27311783.39
6/18/2009,48844747.21,30868712.78,31282648.9
6/19/2009,49506410.55,32272019.58,32933671.47
6/20/2009,50233781.37,36388113.81,37115505.19
6/21/2009,51870424.31,38538164.4,40174825.58
6/22/2009,54072321.79,45751819,47953712.53
6/23/2009,54713423.02,54088182.65,54729283.31
6/24/2009,54961278.49,56602821.93,56850684.5
6/25/2009,54591962.25,56589292.37,56219981.79
6/26/2009,53675523.61,55944693.11,55028254.84
6/27/2009,54522850.36,54172100.2,55019422.7
6/28/2009,54830640.63,54554059.57,54861863.24
6/29/2009,54490508.52,55260948.64,54920801.24
6/30/2009,54263104.14,53760561.72,53533176.99
7/1/2009,52984478.77,52094957.56,50816328.25
7/2/2009,53205432.05,49681582.04,49902532.28
7/3/2009,53288469.92,49372824.21,49455885.45
7/4/2009,52958390.67,49606545.57,49276453.6
7/5/2009,52541622.45,49460998.79,49044224.65
7/6/2009,51067157.46,47330276.15,45855798.46
7/7/2009,48796493.47,41822789.94,39552123.17
7/8/2009,48084134.1,34509975.63,33797630.7
7/9/2009,46639840.03,32208604.34,30764292.94
7/10/2009,46687267.34,31098788.75,31146227.85
7/11/2009,48136779.03,30286427.8,31735925.95
7/12/2009,48987473.18,31450459.51,32301133.83
7/13/2009,49082488.14,32559639,32654664
7/14/2009,48621610.68,32557216.89,32096355.46
7/15/2009,48099712.95,32143794.56,31621891.06
7/16/2009,47785668.94,31343372.9,31029354.93
7/17/2009,48140652.15,31234010.98,31589009.09
7/18/2009,48569940.2,31192908.51,31622184.65
7/19/2009,48621610.68,31112954.42,31164626.09
7/20/2009,48982810.62,31179183.22,31540395.63
7/21/2009,48772317.26,31213019.36,31002516
7/22/2009,48482560.47,31134949.13,30845201.19
7/23/2009,48213452.14,31085675.1,30816576.26
7/24/2009,48099712.95,31070432.94,30956691.64
7/25/2009,47953224.87,0,30562866.37
7/26/2009,47657905.09,29600089.96,29304763.83
7/27/2009,47952398.44,27744093.29,28038587.59
7/28/2009,48033771.11,26707087.78,26788460.88
7/29/2009,46877124.58,26184425.84,25027782.79
7/30/2009,46300879.73,24417875.97,23841634.03
7/31/2009,46594164.27,23830526.58,24123797.59
8/1/2009,46985769.5,23976366.95,24367965.83
8/2/2009,46975802.98,23860594.99,23850637.43
8/3/2009,46966490.21,23552522.2,23543200.75
8/4/2009,46505526.4,23066925.89,22605966.59
8/5/2009,46081246.28,22866673.68,22442413.01
8/6/2009,44959457.89,22855933.21,21734153.86
8/7/2009,44576696.72,23069372.46,22686605.72
8/8/2009,44772042.94,22826329.65,23021664.24
8/9/2009,45397812.02,22868533.08,23494293.7
8/10/2009,45667500.08,21950577.93,22220263.95
8/11/2009,44630957.5,21036341.58,19999800.92
8/12/2009,44949034.99,20936227.71,21254307
8/13/2009,45103553.03,21029662.43,21184188.14
8/14/2009,44673117.85,21136112.93,20705662.43
8/15/2009,44998719.56,21190255.65,21515870.39
8/16/2009,45709820.78,21084734.85,21795832.03
8/17/2009,46066025.14,21062201.89,21418423.28
8/18/2009,46780395.08,20773408.11,21487759.24
8/19/2009,46842809.17,22832152.5,22894564.64
8/20/2009,46629466.47,23613026.01,23399684.63
8/21/2009,46293343.17,23643241.22,23307130.67
8/22/2009,46382573.11,23766817.75,23856044.36
8/23/2009,46702821.52,23817412.94,24137669.67
8/24/2009,46515443.58,23725690.82,23538307.6
8/25/2009,46532329.92,23389042.02,23405947.86
8/26/2009,46495572.21,23166648.31,23129876.28
8/27/2009,46418171.34,23104847.81,23027462.62
8/28/2009,46017660.39,23072210.49,22671681.61
8/29/2009,45641411.98,23058876.65,22682617.8
8/30/2009,46020275.36,23040209.28,23419085.97
8/31/2009,46128759.93,23262138.15,23370619.31
9/1/2009,46023581.09,23191603.38,23086425.09
9/2/2009,46281526.43,23045151.36,23303093.82
9/3/2009,45965767.88,21851198.03,21535442.99
9/4/2009,45881952.92,19727815.12,19643995.44
9/5/2009,45456747.69,19932764.75,19507574.39
9/6/2009,45055299.29,19528590.47,19127156.35
9/7/2009,45285392.65,19669219.63,19899320.06
9/8/2009,45456747.69,19354320.89,19525679.05
9/9/2009,45383910.7,18653841.85,18581007.3
9/10/2009,45216946.84,18359812.4,18192833.62
9/11/2009,44915200.63,18158043.32,17856307.15
9/12/2009,44731658.81,18168000.88,17984458.78
9/13/2009,44564312.58,18331309.8,18163964.03
9/14/2009,44571799.8,17558436.58,17565923.1
9/15/2009,44453385.72,17241727.38,17123313.12
9/16/2009,44548832.4,16707982.46,16803423.37
9/17/2009,44496779.55,16291819.96,16239781.29
9/18/2009,44472393.65,16067077.53,16042685.17
9/19/2009,44353436.84,16163717.26,16044764.76
9/20/2009,43784592.86,15996371.49,15427542.68
9/21/2009,44508805.98,15802822.9,16527033.73
9/22/2009,44391119.65,15400336.76,15282632.01
9/23/2009,44070032.47,15070000.13,14748911.55
9/24/2009,43970071.25,15002181.05,14902213.98
9/25/2009,43970071.25,15188610.11,15188610.11
9/26/2009,43736635.16,15110613.28,14877185.51
9/27/2009,43942009.58,15106429.64,15311819.65
9/28/2009,44403849.16,14842982.38,15304822.45
9/29/2009,43990399,14552965.32,14139518.52
9/30/2009,43748118.86,14100324.38,13858040
10/1/2009,44644118.73,13428519.2,14324528.56
10/2/2009,44247924.96,12789131.14,12392932.7
10/3/2009,43773738.24,12321223.57,11847028.3
10/4/2009,44169808.67,11998569.19,12394645.3
10/5/2009,43600940.03,11000880.15,10432026.87
10/6/2009,43173243.17,10557120.27,10129434.4
10/7/2009,42774039.7,9891480.465,9492272.733
10/8/2009,42403477.64,9452491.415,9081908.617
10/9/2009,41337972.95,9544800.71,8479292.594
10/10/2009,41833745.57,8154387.362,8650161.43
10/11/2009,41985068.89,7311958.004,7463278.702
10/12/2009,42802705.78,8160675.061,8978320.608
10/13/2009,42756536.62,8779193.825,8733026.944
10/14/2009,43160982.38,8744525.849,9148969.253
10/15/2009,43160982.38,9397761.52,9397761.52
10/16/2009,42631338.4,9709773.299,8653317.513
10/17/2009,41999290.92,9574208.548,8455365.085
10/18/2009,41498658.39,9294809.621,8307396.196
10/19/2009,41685814.31,7379850.476,7080218.369
10/20/2009,42804481.99,5604884.383,6236761.449
10/21/2009,43055766.54,6167131.909,5931624.547
10/22/2009,42525345.47,6278133.042,5260920.327
10/23/2009,42113807.2,5392154.639,4493821.031
10/24/2009,41275916.57,5025535.294,3637788.713
10/25/2009,40609985.39,6947662.905,5614744.083
10/26/2009,34949607.34,8033746.722,1690608.168
10/27/2009,34913121,8178926.515,7456819.742
10/28/2009,32848830.55,7332435.842,4582509.394
10/29/2009,31291932.09,7503891.856,5261360.711
10/30/2009,31180302.15,5358391.897,4561126.324
10/31/2009,31312888.92,5442015.849,4888967.447
11/1/2009,31523814,4759959.518,4285250.465
11/2/2009,31026931.25,5984984.36,4802481.001
11/3/2009,31192562.94,5306010.714,4785991.082
11/4/2009,32484448.22,3843398.922,4449660.342
11/5/2009,34223420.66,2982179.864,4035504.034
11/6/2009,35970965.79,2983427.618,4045363.733
11/7/2009,37790250.11,2967891.863,4101561.573
11/8/2009,39670073.63,2959035.259,4153233.249
11/9/2009,40617151.91,3568354.899,3829820.427
11/10/2009,41554794.06,3796424.671,4048421.952
11/11/2009,41692993.16,4184157.964,3636736.685
11/12/2009,41621957.05,4634719.316,3838921.689
11/13/2009,41729997.56,4929923.122,4359332.773
11/14/2009,41174499.84,4863987.911,3633605.069
11/15/2009,41918670.66,4936210.821,5008727.32
11/16/2009,41874894.46,4938314.876,4222887.255
11/17/2009,41598582.6,4915610.655,3967660.494
11/18/2009,41729997.56,4677338.662,4137110.316
11/19/2009,42150873.27,4682745.594,4315783.728
11/20/2009,40859641.74,4570839.229,2537074.375
11/21/2009,42474624.77,4462284.672,5334537.785
11/22/2009,41485312.14,4979001.427,3246581.283
11/23/2009,42531512.87,4856452.458,5163179.634
11/24/2009,42531512.87,4978414.249,4241970.544
11/25/2009,42588351.63,4973618.961,4294253.863
11/26/2009,42544612.42,4973790.221,4194458.047
11/27/2009,42049999.28,4970732.002,3739957.708
11/28/2009,42225091.77,4970560.741,4409267.38
11/29/2009,42174667.1,4972028.687,4185087.662
11/30/2009,42137539.35,4920063.422,4146725.358
12/1/2009,42969262.58,4789685.411,4930485.834
12/2/2009,42107134.07,5131423.083,3653764.851
12/3/2009,42194624.81,4785770.89,4257604.162
12/4/2009,42325867.08,5010097.402,4525602.047
12/5/2009,42113807.2,5588027.478,4759837.19
12/6/2009,41979271.54,5577556.134,4826530.839
12/7/2009,41305063.7,5599061.533,4308003.618
12/8/2009,41395786.16,5537089.775,5011222.827
12/9/2009,41310577.36,5505015.169,4798272.891
12/10/2009,41266899.83,5112633.383,4441268.588
12/11/2009,40910399.44,5287172.083,4296284.521
12/12/2009,40516364.26,5495742.648,4468083.056
12/13/2009,40119603.08,5497577.58,4478432.07
12/14/2009,40008552.87,5523168.76,4800499.275
12/15/2009,40555650.59,5554729.584,5492611.031
12/16/2009,41642790.53,5185516.869,5665486.059
12/17/2009,42078295.31,6121796.864,5948187.864
12/18/2009,42639208.01,6138409.112,6090089.245
12/19/2009,43024954.21,6406309.135,6182594.267
12/20/2009,42810649.39,7043152.749,6219488.626
12/21/2009,42650259.99,7206950.982,6437454.041
12/22/2009,42781650.28,7264102.987,6786042.125
12/23/2009,42926621.18,7410652.862,6945754.577
12/24/2009,42735357.77,7801786.894,7000851.458
12/25/2009,42444823.89,7909460.684,7009071.952
12/26/2009,42433895.26,7504258.842,6886718.709
12/27/2009,42391340.2,7396266.998,6747386.231
12/28/2009,42476450.32,7365219.954,6843340.924
12/29/2009,42522631.81,7509934.897,6952800.714
12/30/2009,42501872.34,7514338.733,6890437.503
12/31/2009,42359775.45,7505017.281,6759790.369
1/1/2010,42657438.84,7570928.026,7269118.466
1/2/2010,42511777.19,7740622.506,6992386.306
1/3/2010,42384025.66,7708303.243,6977511.127
1/4/2010,42050875.05,7703483.489,6767105.63
1/5/2010,41857132.35,7466875.168,6670343.567
1/6/2010,42511777.19,7301339.866,7353207.268
1/7/2010,41714270.69,7360204.474,5959344.248
1/8/2010,41783629.27,7027347.871,6487510.977
1/9/2010,42206305.86,7118996.591,6933986.548
1/10/2010,42280475.02,7331530.609,6802727.77
1/11/2010,42487354.28,7359030.118,6963247.592
1/12/2010,42402305.84,7394554.395,6706870.94
1/13/2010,42572390.39,7384034.12,6951357.235
1/14/2010,42731793.01,7373097.927,6929949.699
1/15/2010,42859470.53,7380535.517,6905459.477
1/16/2010,42862985.95,7380559.983,6781418.097
1/17/2010,42862985.95,7482043.936,6879060.927
1/18/2010,42777900.5,7594023.699,6906413.642
1/19/2010,42742487.29,7524443.09,6886571.914
1/20/2010,42816903.13,7468759.031,6940494.439
1/21/2010,42887963.92,7488086.978,6956617.372
1/22/2010,42359775.45,7619394.687,6488489.607
1/23/2010,41260917.45,7534816.571,5833149.881
1/24/2010,42182265.34,7529018.187,7847562.323
1/25/2010,42348785.14,7547832.353,7111632.399
1/26/2010,42093442.44,7531660.488,6673793.239
1/27/2010,42178552.56,7417356.479,6899881.285
1/28/2010,42341445.93,7277045.371,6837346.814
1/29/2010,42437534.03,7406762.807,6899930.217
1/30/2010,42444823.89,7377575.16,6781907.412
1/31/2010,42409620.37,7384523.435,6746432.067
2/1/2010,43022733.94,7376816.722,7387434.86
2/2/2010,42944580.65,7388927.271,6708020.831
2/3/2010,42565174.54,7394065.08,6411887.327
2/4/2010,43029690.77,7385991.38,7247931.122
2/5/2010,42816903.13,7383128.887,6567783.121
2/6/2010,43114800.89,7451217.084,7146667.36
2/7/2010,42735357.77,7505677.856,6523891.555
2/8/2010,42862985.95,7501102.76,7026564.967
2/9/2010,42692815.05,7514289.802,6741269.792
2/10/2010,42395941.08,7353990.172,6454457.741
2/11/2010,42385086.46,6595869.808,5982513.319
2/12/2010,42435289.09,6365965.104,5813919.798
2/13/2010,42643031.79,6328654.827,5934071.123
2/14/2010,42900964.8,6415434.861,6070565.572
2/15/2010,42772004.46,6489908.621,5758627.19
2/16/2010,42537519.91,6456830.92,5620273.343
2/17/2010,42597565.72,5878387.063,5336348.251
2/18/2010,42511012.43,5782995.083,5099617.601
2/19/2010,42370889.1,5844281.8,5106419.081
2/20/2010,42284274.14,5829357.689,5146909.907
2/21/2010,42067736.72,5842226.677,5029792.335
2/22/2010,42197659.17,5641289.427,5175241.251
2/23/2010,42864207.09,5366538.993,5437220.561
2/24/2010,42748432.66,5629741.591,4918106.162
2/25/2010,43014580.64,5752853.272,5423250.615
2/26/2010,42662015.05,6471045.523,5522703.91
2/27/2010,42143460.06,6596554.849,5482262.017
2/28/2010,42240806.3,5961056.851,5462885.138
3/1/2010,43144145.38,5584969.258,5892821.859
3/2/2010,42734432.66,6148880.456,5143753.824
3/3/2010,42561030.04,6289607.481,5517296.979
3/4/2010,41688626.64,6274609.973,4800058.892
3/5/2010,41299537.71,5975589.51,4984188.167
3/6/2010,41215858.43,4812487.495,4126418.781
3/7/2010,41188179.14,4433684.204,3803568.672
3/8/2010,41333939.47,4199155.472,3742722.338
3/9/2010,41597793.18,4188268.211,3849637.689
3/10/2010,41810926.19,4186017.361,3796644.863
3/11/2010,42464214.2,4187778.896,4238765.53
3/12/2010,42640219.46,4474126.097,4048030.5
3/13/2010,41199638.17,4548355.199,2508278.181
3/14/2010,42319058.27,4542850.404,5060105.406
3/15/2010,42477276.75,4555474.734,4111714.862
3/16/2010,42112203.68,4848819.142,3881883.555
3/17/2010,41628186.12,4983503.126,3897737.365
3/18/2010,41283070.75,4570276.516,3625751.561
3/19/2010,41722954.39,4508157.963,4358354.143
3/20/2010,41482524.47,4012237.1,3700249.787
3/21/2010,41415040.78,3965091.589,3826175.03
3/22/2010,40256938.74,4193650.677,2964246.465
3/23/2010,40148602.19,2914018.269,2734219.432
3/24/2010,40191588.97,1560279.088,1525953.634
3/25/2010,39930337.91,1450501.244,1117791.435
3/26/2010,38957590.91,1433155.023,388858.7172
3/27/2010,39943018.08,1410989.049,2324858.412
3/28/2010,39899685.93,1335830.248,1292501.395
3/29/2010,39802302.68,1311413.424,1214039.717
3/30/2010,40190935.23,1290739.861,1679378.386
3/31/2010,40174949.33,1292232.272,1276231.668
4/1/2010,40714152.77,1839482.29,2378683.074
4/2/2010,41170836.41,2290924.409,2747602.201
4/3/2010,41702589.64,2185110.017,2716873.212
4/4/2010,41540214.33,2478454.425,2316075.206
4/5/2010,39311402.31,3120142.259,819920.8626
4/6/2010,39734522.96,3579144.297,3930154.491
4/7/2010,41618564.98,3916062.215,5728558.777
4/8/2010,42184769.3,6176918.211,6743129.19
4/9/2010,43377112.75,7411068.78,8603431.837
4/10/2010,42097784.29,9802743.17,8523404.351
4/11/2010,42063209.85,8216701.641,8182131.528
4/12/2010,42035419.55,7184075.5,7156282.402
4/13/2010,42317319.06,5683223.732,5965118.166
4/14/2010,42253449.47,6456684.125,6394834.695
4/15/2010,41747809.01,6634403.373,6140782.291
4/16/2010,40538505.22,6821811.059,5634414.55
4/17/2010,41650351.76,7002784.253,8146411.526
4/18/2010,42415097.02,7334686.691,8131071.497
4/19/2010,43247720.69,7579442.109,8443597.057
4/20/2010,42222069.74,8244763.862,7235845.039
4/21/2010,43102638.78,8690358.667,9583138.549
4/22/2010,42586526.07,9170352.323,8644338.581
4/23/2010,41370253.12,9520041.366,8283909.071
4/24/2010,41230290.15,9637721.649,9478009.198
4/25/2010,41164076.94,9820798.897,9735193.219
4/26/2010,41924554.36,10136309.28,10887065.45
4/27/2010,41508304.2,10295997.27,9879736.902
4/28/2010,42035431.88,10771905.14,11293661.84
4/29/2010,41080952.72,11258798.14,10298933.16
4/30/2010,42135590.46,11447380.18,12499432.13
5/1/2010,42841881.1,11791735.69,12515237.01
5/2/2010,44042760.23,11943178.72,13148141.64
5/3/2010,43942342.62,13758757.96,13823910.27
5/4/2010,46509226.84,17155901.51,20004767.47
5/5/2010,44743426.21,21045418.38,19274268.94
5/6/2010,45597537.1,20049882.32,20963213.44
5/7/2010,45825138.83,21357797.14,21713994.08
5/8/2010,44943718.69,21679962.21,20833300.28
5/9/2010,44849012.1,21143085.67,21124809.75
5/10/2010,45495367.95,21321538.89,22087170.24
5/11/2010,47042632.93,21769482.41,23326189.5
5/12/2010,46226229.52,22695780.38,21836714.31
5/13/2010,45701322.11,22271666.51,21730850.98
5/14/2010,45182458.74,22502182.85,21986102.21
5/15/2010,45771642.8,22604302.92,23230993.24
5/16/2010,46103325.57,23021370.65,23386742.24
5/17/2010,46046030.43,23636072.76,23646764.29
5/18/2010,45766030.47,24169768.75,23929270.37
5/19/2010,46126305.3,24394804.76,24730034.55
5/20/2010,46015452.46,24380541.23,24225624.07
5/21/2010,46317013.65,24266163.82,24583827.19
5/22/2010,47203330.7,23946494.26,25049753.04
5/23/2010,47014657.6,23979865.55,23921539.19
5/24/2010,46475281.47,23945784.75,23664453.03
5/25/2010,46014909.73,24041201.2,23892596.2
5/26/2010,45081301.05,22972170.02,22334127.58
5/27/2010,44779863.21,21803783.4,21801238.96
5/28/2010,44362749.61,20217497.21,20101015.75
5/29/2010,45127704.57,18713318.1,19605119.35
5/30/2010,44732275.55,17921043.54,17688154.02
5/31/2010,44220221,16962426.31,16546288.28
6/1/2010,44123984.89,16173283.37,16264442.77
6/2/2010,43754187.58,15935500.69,15772436.43
6/3/2010,43690083.63,15722330.57,15914142.09
6/4/2010,43768977.01,15714623.85,16066563.74
6/5/2010,43986094.16,15865186.11,16352910.95
6/6/2010,44246025.4,15951966.15,16480255.2
6/7/2010,44390527.58,15313850.31,15741169.2
6/8/2010,44446922.28,14879925.67,15146357.75
6/9/2010,44129486.21,14907376.25,14806724.13
6/10/2010,42704471.43,15241529.54,14035734.78
6/11/2010,42869708.41,15857381.54,16293190.04
6/12/2010,43379727.72,16176414.99,16971698.83
6/13/2010,44028538.2,16283697.32,17200967.43
6/14/2010,44992885.2,16604859.3,17839768.3
6/15/2010,45388425.23,17373940.32,18102236.93
6/16/2010,45400426.99,18049586.62,18508344
6/17/2010,45625919.47,18417918.57,19085246.52
6/18/2010,44916273.76,18530094.06,18176074.58
6/19/2010,44388591.02,18817982.6,18626856.12
6/20/2010,43275251.97,18997805.91,18241814.06
6/21/2010,43953789.32,19090310.93,20128221.67
6/22/2010,44741477.31,18869507.48,20056414.68
6/23/2010,45285960.05,19509776.3,20418752.52
6/24/2010,45310876.35,20457799.86,20482706
6/25/2010,44965514.28,21243762.26,20898403.65
6/26/2010,45712004.04,21914662.2,22661161.33
6/27/2010,46313917.61,22253782.04,22855688.55
6/28/2010,46550375.73,22490683.95,22727145.48
6/29/2010,46349700.87,22497999.21,22297331.08
6/30/2010,46931878.76,22762767.62,23344930.27
7/1/2010,48014417.81,24482392.17,25898029.71
7/2/2010,46775954.55,25660247.03,24817793.21
7/3/2010,47662555.31,25646570.68,27044299.29
7/4/2010,47662555.31,25455224,26068335.84
7/5/2010,47785804.63,25462196.74,26165807.4
7/6/2010,48286104.12,25530138.15,26539570.75
7/7/2010,48175053.91,25529428.64,25887705.16
7/8/2010,47689987.9,25292551.2,25437730.99
7/9/2010,47213149.2,25355917.5,25521673
7/10/2010,47602534.17,25569381.22,26591609.41
7/11/2010,47742484.81,25696162.76,26468938.11
7/12/2010,46998178.31,25047624.52,24945944.84
7/13/2010,46159251.56,23387353.89,23195787.02
7/14/2010,46453362.53,23435429.1,23729531.94
7/15/2010,46550375.73,23161681.76,23258688.48
7/16/2010,46728662.93,23218050.86,23396357.28
7/17/2010,47247464.62,23230381.6,23749177.94
