DateTime,Storage_m3,Q_out_m3d,Q_in_m3d
3/1/2009,51500614.67,0,77972.36264
3/2/2009,51618029.63,0,117411.1604
3/3/2009,51787361.76,0,169327.4935
3/4/2009,51970669.23,0,183297.4399
3/5/2009,52048785.52,0,78119.15717
3/6/2009,52167495.63,0,118707.8455
3/7/2009,52233067.43,0,65568.22462
3/8/2009,52325714.11,0,92651.81591
3/9/2009,52417941.41,0,92235.89807
3/10/2009,52470857.7,0,52919.42905
3/11/2009,52576912.31,0,106059.0499
3/12/2009,52643002.17,0,66082.00549
3/13/2009,52722586.3,0,79587.1025
3/14/2009,52802182.77,0,79587.1025
3/15/2009,52921509.62,0,119319.4894
3/16/2009,53067738.67,0,146231.8204
3/17/2009,53241832.04,0,174098.3158
3/18/2009,53388936.87,0,147112.5876
3/19/2009,53523336.85,0,134414.8605
3/20/2009,53684429.34,0,161082.5339
3/21/2009,53833470.72,0,149045.3822
3/22/2009,54090959.67,0,257502.0762
3/23/2009,54362991.35,0,272034.7349
3/24/2009,54582131.41,0,219139.7716
3/25/2009,54788011.56,0,205879.3322
3/26/2009,54925939.29,0,137937.9293
3/27/2009,55036533.11,0,110585.2147
3/28/2009,55188658.2,0,152128.0674
3/29/2009,55396770.94,0,208105.7159
3/30/2009,55563253.74,0,166465.0001
3/31/2009,55716587.64,2935.890655,156262.7801
4/1/2009,55841773.52,4991.014113,130182.2848
4/2/2009,55939280.11,4991.014113,102511.5154
4/3/2009,56079304.76,4991.014113,145032.9983
4/4/2009,56191539.11,4991.014113,117239.9001
4/5/2009,56317785.79,4991.014113,131258.778
4/6/2009,56430562.86,4991.014113,117778.1468
4/7/2009,56515265.94,5015.479868,89715.92526
4/8/2009,56698918.77,5015.479868,188655.4403
4/9/2009,56897731.08,5015.479868,203824.2087
4/10/2009,57082629.73,5015.479868,189927.6596
4/11/2009,57325452.6,5015.479868,247838.1028
4/12/2009,57598064.02,5015.479868,277637.3929
4/13/2009,57900895.69,5039.945624,307852.6009
4/14/2009,58400430.42,5039.945624,504581.7405
4/15/2009,58903233.88,2143126.781,2645946.987
4/16/2009,59338602.98,3730587.323,4165955.442
4/17/2009,59764054.9,3728752.392,4154187.413
4/18/2009,60335353.5,3735749.598,4307049.453
4/19/2009,61245279.36,3742869.133,4652775.044
4/20/2009,62342398.14,3754759.49,4851877.362
4/21/2009,63714990.02,1023671.674,2396273.952
4/22/2009,65377844.4,0,1662864.001
4/23/2009,67613995.63,0,2236145.583
4/24/2009,69809565.36,0,2195581.36
4/25/2009,71583050.57,0,1773473.681
4/26/2009,73203115.53,0,1620073.395
4/27/2009,74649235.15,0,1446121.873
4/28/2009,76106961.81,78290.41746,1536009.059
4/29/2009,77599706.98,0,1492753.603
4/30/2009,78881724.41,0,1282030.052
5/1/2009,80092977.1,0,1211250.621
5/2/2009,81278289.71,0,1185316.92
5/3/2009,82751989.94,0,1473694.78
5/4/2009,84512474.27,0,1760506.831
5/5/2009,86399353.3,0,1886872.458
5/6/2009,89002218.12,0,2602862.791
5/7/2009,91012223.12,0,2010008.605
5/8/2009,92580050.21,0,1567814.541
5/9/2009,93918289.67,0,1338252.358
5/10/2009,95141112.4,0,1222822.923
5/11/2009,96305924.57,0,1164814.617
5/12/2009,97347561.42,0,1041629.539
5/13/2009,97775924.36,413471.2672,841842.1795
5/14/2009,98571309.27,371879.4829,1167261.193
5/15/2009,99184151.47,259337.0078,872179.7162
5/16/2009,99798720.54,256890.4323,871470.2093
5/17/2009,100401990.9,259337.0078,862613.6058
5/18/2009,100089957.5,660575.3973,348539.1522
5/19/2009,100051065.9,861194.592,822294.0409
5/20/2009,99973196.29,861194.592,783320.0924
5/21/2009,99934242.99,858748.0165,819798.5338
5/22/2009,99798720.54,856301.4409,720761.1557
5/23/2009,99604731.15,853854.8654,659865.8904
5/24/2009,99431007.82,856301.4409,682570.1115
5/25/2009,99276970.84,856301.4409,702265.0446
5/26/2009,99431007.82,733972.6637,888009.06
5/27/2009,99469652.75,594517.8576,633173.7512
5/28/2009,99431007.82,596964.4331,558308.5395
5/29/2009,99333784.93,596964.4331,499737.5209
5/30/2009,99184151.47,599411.0087,449778.4483
5/31/2009,98978863.39,599411.0087,394143.3204
6/1/2009,99072373.51,533353.4689,626861.5863
6/2/2009,99202345.3,491761.6847,621723.7776
6/3/2009,99315023.7,491761.6847,604450.9543
6/4/2009,99392251.88,494208.2602,571446.6502
6/5/2009,99392251.88,494208.2602,494208.2602
6/6/2009,99353631.62,494208.2602,455576.8323
6/7/2009,99759927.6,496654.8357,902957.6366
6/8/2009,100460211.2,496654.8357,1196938.154
6/9/2009,100988831.4,499101.4113,1027732.989
6/10/2009,100988831.4,606750.7353,606750.7353
6/11/2009,100753273.7,851408.2899,615851.9963
6/12/2009,100714110.7,998202.8226,959057.6139
6/13/2009,100616628.8,995756.247,898284.6773
6/14/2009,100499263.2,993309.6715,875947.4426
6/15/2009,100206842.1,993309.6715,700870.4965
6/16/2009,100167888.8,990863.0959,951913.6133
6/17/2009,100032058,988416.5204,852582.6461
6/18/2009,99876442.12,990863.0959,835236.4255
6/19/2009,99798720.54,988416.5204,910688.8153
6/20/2009,99604731.15,990863.0959,796874.1209
6/21/2009,99392251.88,990863.0959,778378.0098
6/22/2009,99449892.4,880767.1964,938408.5163
6/23/2009,99333784.93,714400.0593,598285.5839
6/24/2009,99127756.76,714400.0593,508373.9326
6/25/2009,99090542.67,650789.0951,613576.6811
6/26/2009,99053340.92,535800.0445,498612.0962
6/27/2009,99109575.27,538246.62,594493.3918
6/28/2009,99072373.51,538246.62,501034.206
6/29/2009,98904459.88,540693.1956,372784.7159
6/30/2009,98792990.29,540693.1956,429227.2137
7/1/2009,98719585.9,479528.8069,406131.5406
7/2/2009,98663561.24,366986.3318,310959.7518
7/3/2009,98608338.34,369432.9074,314213.6973
7/4/2009,98589392.08,371879.4829,352942.9882
7/5/2009,98663561.24,374326.0585,448506.229
7/6/2009,98571309.27,374326.0585,282065.6946
7/7/2009,98497201.79,376772.634,302665.8607
7/8/2009,98312229.13,376772.634,191787.057
7/9/2009,98183429.15,379219.2096,250407.0071
7/10/2009,98017008.02,379219.2096,212803.141
7/11/2009,97832948.14,379219.2096,195138.8655
7/12/2009,97736971.06,381665.7851,285686.6265
7/13/2009,97581059.19,332734.2742,176814.0147
7/14/2009,97542068.88,215298.648,176300.2338
7/15/2009,97484144.66,215298.648,157363.7391
7/16/2009,97406361.42,215298.648,137522.0114
7/17/2009,97309730.59,215298.648,118658.914
7/18/2009,97193228.41,215298.648,98792.72053
7/19/2009,97076985.25,215298.648,99061.84384
7/20/2009,96960766.77,215298.648,99086.30959
7/21/2009,96844696.3,215298.648,99233.10413
7/22/2009,96690215.26,215298.648,60821.86806
7/23/2009,96555691.93,215298.648,80761.45876
7/24/2009,96420403.85,215298.648,80027.48609
7/25/2009,96363145.71,215298.648,158048.7802
7/26/2009,96190742.21,215298.648,42888.46931
7/27/2009,96075584.51,198172.6192,83012.30826
7/28/2009,95940974.84,166367.1371,31756.55058
7/29/2009,95865374.85,166367.1371,90767.95274
7/30/2009,95788874.42,127221.9284,50717.51106
7/31/2009,95769311.43,112542.4751,92969.87073
8/1/2009,95692909.68,112542.4751,36135.92081
8/2/2009,95616544.93,112542.4751,36184.85232
8/3/2009,95502077.99,112542.4751,-1932.794681
8/4/2009,95407334.39,112542.4751,17786.60422
8/5/2009,95312578.45,107649.324,12893.45313
8/6/2009,95293126.47,107649.324,88199.04842
8/7/2009,95236534.41,110095.8995,53506.60718
8/8/2009,95179041.91,110095.8995,52601.37423
8/9/2009,95141112.4,110095.8995,72173.97859
8/10/2009,95084619.02,110095.8995,53604.4702
8/11/2009,95046615.5,110095.8995,72100.58133
8/12/2009,94932937.98,110095.8995,-3596.466052
8/13/2009,94857189.97,112542.4751,36796.49621
8/14/2009,94687376.78,112542.4751,-57274.33352
8/15/2009,94630217.32,112542.4751,55390.47035
8/16/2009,94554716.01,112542.4751,37041.15376
8/17/2009,94460897.52,112542.4751,18740.76868
8/18/2009,94347812.07,112542.4751,-538.24662
8/19/2009,94254227.94,112542.4751,18960.96048
8/20/2009,94179010.33,112542.4751,37334.74283
8/21/2009,94084550.44,112542.4751,18080.19328
8/22/2009,94009480.84,112542.4751,37481.53736
8/23/2009,94009480.84,114989.0506,114989.0506
8/24/2009,94084550.44,114989.0506,190049.9884
8/25/2009,94047052.64,114989.0506,77483.04753
8/26/2009,94028784.81,114989.0506,96713.13132
8/27/2009,93973352.21,114989.0506,59549.64878
8/28/2009,93881778.66,117435.6262,25860.30352
8/29/2009,93808830.65,117435.6262,44478.74342
8/30/2009,93718243.88,119882.2017,29285.50928
8/31/2009,93681917.89,119882.2017,83550.55488
9/1/2009,93137743.52,464849.3537,-79317.97919
9/2/2009,92651024.65,601857.5842,115135.8452
9/3/2009,92132050.27,606750.7353,87783.13057
9/4/2009,91615074.14,606750.7353,89764.85677
9/5/2009,91118302.4,606750.7353,109973.5708
9/6/2009,90490609.1,606750.7353,-20942.68667
9/7/2009,89862915.8,606750.7353,-20942.68667
9/8/2009,89235222.49,711953.4838,84260.06179
9/9/2009,88607529.19,873427.4698,245734.0478
9/10/2009,87841513.44,873427.4698,107404.6664
9/11/2009,87135383.15,870980.8942,164850.2603
9/12/2009,86417954.17,868534.3187,151100.5057
9/13/2009,85711786.87,866087.7431,159908.1777
9/14/2009,85029697.1,866087.7431,183982.481
9/15/2009,84334779.14,866087.7431,171162.4252
9/16/2009,83611207.44,863641.1676,140066.45
9/17/2009,82937727.36,861194.592,187701.2759
9/18/2009,82297144.19,861194.592,220607.7169
9/19/2009,81644374.24,856301.4409,203530.6196
9/20/2009,80914548.79,856301.4409,126487.9557
9/21/2009,80272744.48,851408.2899,209598.127
9/22/2009,79589704.93,851408.2899,168373.329
9/23/2009,78932494.45,848961.7143,191738.1255
9/24/2009,78279946.53,848961.7143,196411.0848
9/25/2009,77566662.05,846515.1388,133240.5042
9/26/2009,76942114.12,846515.1388,221977.7992
9/27/2009,76259025.23,844068.5632,160984.6709
9/28/2009,75550637.67,841621.9877,133240.5042
9/29/2009,74899150.53,841621.9877,190123.3856
9/30/2009,74285555.91,841621.9877,228020.8408
10/1/2009,73644158.64,839175.4121,197781.1671
10/2/2009,73006622.17,836728.8366,199175.7152
10/3/2009,72405201.99,831835.6855,230418.4849
10/4/2009,71743637.33,829389.1099,167835.0824
10/5/2009,71183723.75,826942.5344,267019.255
10/6/2009,70644384.62,822049.3833,282701.8043
10/7/2009,70046270.17,819602.8078,221488.4841
10/8/2009,69496545.14,817156.2322,267435.1729
10/9/2009,68889019.23,812263.0811,204729.4417
10/10/2009,68348298.61,809816.5056,269098.8443
10/11/2009,67735925.13,804923.3545,192545.4954
10/12/2009,67174013.31,800030.2034,238125.1978
10/13/2009,66450059.23,858748.0165,134806.3126
10/14/2009,65703322.77,981076.7938,234333.0058
10/15/2009,65023773.97,968843.916,289283.0925
10/16/2009,64337046.32,959057.6139,272328.324
10/17/2009,63654574.17,951717.8872,269245.6388
10/18/2009,62935381.32,941931.585,222736.2377
10/19/2009,62253821.94,934591.8584,253024.8429
10/20/2009,61536257.29,927252.1318,209695.99
10/21/2009,60839920.82,919912.4051,223568.0734
10/22/2009,60149159.69,912572.6785,221806.539
10/23/2009,59494588.86,905232.9519,250651.6646
10/24/2009,58763122.88,897893.2252,166440.5344
10/25/2009,58089753.82,890553.4986,217182.5112
10/26/2009,57368772.42,880767.1964,159785.8489
10/27/2009,56656795.43,878320.6209,166342.6713
10/28/2009,55953588.48,870980.8942,167786.1509
10/29/2009,55286238.8,866087.7431,198735.3316
10/30/2009,54609588.67,861194.592,184545.1934
10/31/2009,53927942.96,853854.8654,172214.4527
11/1/2009,53241832.04,848961.7143,162844.0683
11/2/2009,52563356.37,846515.1388,168030.8085
11/3/2009,51931025.18,841621.9877,209280.0722
11/4/2009,51254498.4,836728.8366,160201.7667
11/5/2009,50612398.06,831835.6855,189731.9336
11/6/2009,49959973.48,826942.5344,174514.2337
11/7/2009,49274812.34,822049.3833,136885.9018
11/8/2009,48611644.16,817156.2322,153987.4648
11/9/2009,47919464.52,812263.0811,120077.9278
11/10/2009,47276143.03,807369.93,164042.8903
11/11/2009,46605117.57,802476.7789,131454.5041
11/12/2009,45891389.04,800030.2034,86290.71949
11/13/2009,45226950.37,797583.6278,133142.6412
11/14/2009,44563190.11,795137.0523,131381.1068
11/15/2009,43922767.29,790243.9012,149803.8207
11/16/2009,43268295.14,785350.7501,130891.7917
11/17/2009,43117921.59,540693.1956,390302.1968
11/18/2009,43256429.06,4697.425047,143222.5324
11/19/2009,43361274.86,4697.425047,109557.6529
11/20/2009,43535873.96,4697.425047,179309.5217
11/21/2009,43606009.63,4721.890803,74840.74594
11/22/2009,43699704.77,4721.890803,98425.7342
11/23/2009,43758097.71,4721.890803,63097.18332
11/24/2009,43863584.92,710974.8535,816471.1911
11/25/2009,43969947.9,4721.890803,111098.9955
11/26/2009,44052295.03,4721.890803,87073.62367
11/27/2009,44182254.48,4721.890803,134683.9838
11/28/2009,44289357.55,4721.890803,111832.9682
11/29/2009,44372284.41,4721.890803,87660.8018
11/30/2009,44443813.92,4746.356558,76259.75975
12/1/2009,44527049.15,4746.356558,87978.85662
12/2/2009,44587119.62,4746.356558,64809.7862
12/3/2009,44658402.43,4746.356558,76015.1022
12/4/2009,44718608.59,4746.356558,64956.58073
12/5/2009,44766652.64,4746.356558,52797.10027
12/6/2009,44838774.21,4746.356558,76871.40364
12/7/2009,44898672,4746.356558,64662.99167
12/8/2009,44999595.33,4746.356558,105667.5978
12/9/2009,45062539.82,4746.356558,67696.74535
12/10/2009,45126113.38,4746.356558,68332.85499
12/11/2009,45189181.21,4746.356558,67819.07412
12/12/2009,45290807.63,4746.356558,106377.1047
12/13/2009,45392619.07,4746.356558,106572.8308
12/14/2009,45456056.94,4746.356558,68186.06045
12/15/2009,45532680.72,4770.822314,81397.5684
12/16/2009,45621960,4770.822314,94046.36397
12/17/2009,45724511.53,4770.822314,107306.8034
12/18/2009,45827346.76,4770.822314,107600.3925
12/19/2009,45904587.27,4770.822314,82009.21229
12/20/2009,45994544.97,4770.822314,94731.40512
12/21/2009,46097935.26,4770.822314,108163.1049
12/22/2009,46201609.26,4770.822314,108456.6939
12/23/2009,46305455.94,4770.822314,108627.9542
12/24/2009,46383522.89,4770.822314,82841.04797
12/25/2009,46474455.03,4770.822314,95710.03534
12/26/2009,46565522.86,4795.288069,95856.82987
12/27/2009,46657441.79,4795.288069,96713.13132
12/28/2009,46722655.88,4795.288069,69996.52636
12/29/2009,46801413.58,4795.288069,83550.55488
12/30/2009,46893172.16,4795.288069,96566.33678
12/31/2009,46998585.36,4795.288069,110193.7626
1/1/2010,47117838.2,4795.288069,124041.3802
1/2/2010,47236659.33,4795.288069,123625.4623
1/3/2010,47342886.63,4795.288069,111025.5983
1/4/2010,47409050.5,4795.288069,70975.15658
1/5/2010,47514217,4795.288069,109973.5708
1/6/2010,47615374.7,4795.288069,105961.1869
1/7/2010,47678405.52,4819.753825,67843.53988
1/8/2010,47754486.57,4819.753825,80883.78754
1/9/2010,47817702.42,4819.753825,68039.26592
1/10/2010,47919464.52,4819.753825,106572.8308
1/11/2010,47995964.95,4819.753825,81324.17113
1/12/2010,48060093.57,4819.753825,68944.49887
1/13/2010,48161781.67,4819.753825,106499.4335
1/14/2010,48251801.04,4819.753825,94853.7339
1/15/2010,48354537.59,4819.753825,107551.461
1/16/2010,48405961.37,4819.753825,56246.77179
1/17/2010,48495808.05,4819.753825,94682.47361
1/18/2010,48599050.33,4819.753825,108065.2418
1/19/2010,48702465.29,4819.753825,108236.5021
1/20/2010,48792867.04,4844.21958,95245.18599
1/21/2010,48870773.64,4844.21958,82743.18495
1/22/2010,48974817.67,4844.21958,108872.6118
1/23/2010,49065675.81,4844.21958,95685.56959
1/24/2010,49144001.79,4844.21958,83183.56855
1/25/2010,49248637.9,4844.21958,109484.2557
1/26/2010,49339989.43,4844.21958,96199.35045
1/27/2010,49431575.32,4844.21958,96444.00801
1/28/2010,49510505.7,4844.21958,83770.74668
1/29/2010,49603004.37,4844.21958,97349.24096
1/30/2010,49655809.65,4844.21958,57665.78561
1/31/2010,49774421.08,4844.21958,123478.6678
2/1/2010,49866747.06,4868.685336,97202.44642
2/2/2010,49959973.48,4868.685336,98083.21362
2/3/2010,50039730.3,4868.685336,84627.04812
2/4/2010,50129922.35,4868.685336,95049.45994
2/5/2010,50218227.19,4868.685336,93165.59677
2/6/2010,50332768.14,4868.685336,119417.3524
2/7/2010,50395971.66,4868.685336,68063.73168
2/8/2010,50459310.85,4868.685336,68210.52621
2/9/2010,50535774.28,4868.685336,81324.17113
2/10/2010,50599902.9,4868.685336,69017.89614
2/11/2010,50689095.84,4868.685336,94070.82973
2/12/2010,50791548.69,4868.685336,107331.2692
2/13/2010,50881074.67,4893.151091,94413.3503
2/14/2010,50945635.01,4893.151091,69458.27974
2/15/2010,51035383.02,4893.151091,94633.5421
2/16/2010,51112709.88,4893.151091,82204.93833
2/17/2010,51202815.59,4893.151091,94976.06268
2/18/2010,51319539.81,4893.151091,121619.2704
2/19/2010,51370790.9,4893.151091,56148.90877
2/20/2010,51435967.98,4893.151091,70069.92362
2/21/2010,51526579.42,4893.151091,95514.3093
2/22/2010,51578656.95,4893.151091,56980.74446
2/23/2010,51644105.4,4893.151091,70339.04693
2/24/2010,51735086.88,4893.151091,95881.29563
2/25/2010,51826265.72,4893.151091,96101.48743
2/26/2010,51904801.4,4893.151091,83428.2261
2/27/2010,51996917.68,4917.616847,97031.18614
2/28/2010,52075083.31,4917.616847,83061.23977
3/1/2010,52153976.69,4917.616847,83819.67819
3/2/2010,52233067.43,4917.616847,83990.93848
3/3/2010,52338640.98,4917.616847,110487.3516
3/4/2010,52430831.28,4917.616847,97104.5834
3/5/2010,52536811.88,4917.616847,110903.2695
3/6/2010,52643002.17,4917.616847,111098.9955
3/7/2010,52735500.84,4917.616847,97422.63822
3/8/2010,52841740.47,4917.616847,111172.3928
3/9/2010,52908496.41,4917.616847,71684.66348
3/10/2010,53014390.66,4917.616847,110829.8722
3/11/2010,53081430.3,4942.082602,71978.25255
3/12/2010,53161569.5,4942.082602,85067.43172
3/13/2010,53268610.89,4942.082602,111979.7627
3/14/2010,53375220.57,4942.082602,111539.3791
3/15/2010,53455803.82,4942.082602,85507.81532
3/16/2010,53536510.41,4942.082602,85630.14409
3/17/2010,53644304.23,4942.082602,112738.2011
3/18/2010,53752320.07,4942.082602,112958.3929
3/19/2010,53846644.29,4942.082602,99282.03564
3/20/2010,53927942.96,4942.082602,86241.78798
3/21/2010,54009414.31,4942.082602,86437.51402
3/22/2010,54158653.06,4942.082602,154183.1909
3/23/2010,54281692.69,4966.548357,128004.8325
3/24/2010,54376954.35,4966.548357,100211.7343
3/25/2010,54527266.22,4966.548357,155259.6841
3/26/2010,54609588.67,4966.548357,87293.81547
3/27/2010,54719541.08,4966.548357,114915.6534
3/28/2010,54829715.52,4966.548357,115160.3109
3/29/2010,54925939.29,4966.548357,101190.3646
3/30/2010,55244189.46,4966.548357,323217.0953
3/31/2010,55410943.63,4991.014113,171725.1375
4/1/2010,55618859.01,4991.014113,212901.004
4/2/2010,55758081.9,4991.014113,144201.1627
4/3/2010,55883354.13,4991.014113,130255.682
4/4/2010,55967230.77,4991.014113,88859.62381
4/5/2010,56149107.4,4991.014113,186869.4402
4/6/2010,56345995.47,4991.014113,201891.414
4/7/2010,56458821.89,4991.014113,117827.0783
4/8/2010,56600141.69,5015.479868,146329.6834
4/9/2010,56698918.77,5015.479868,103783.7346
4/10/2010,56826312.59,5015.479868,132384.2028
4/11/2010,56954668.52,5015.479868,133387.2987
4/12/2010,57097234.13,5015.479868,147577.4369
4/13/2010,57311415.6,5015.479868,219188.7031
4/14/2010,57497658.75,1344344.331,1530577.661
4/15/2010,57670456.96,2760789.243,2933566.408
4/16/2010,57900895.69,0,230442.9506
4/17/2010,58206083.31,0,305185.8336
4/18/2010,58735135.22,0,529047.496
4/19/2010,59423491.07,0,688368.4955
4/20/2010,60134505.95,0,710999.3193
4/21/2010,61043074.98,0,908560.2946
4/22/2010,62283363.79,0,1240291.473
4/23/2010,63504694.01,0,1221330.512
4/24/2010,64526212.81,0,1021518.688
4/25/2010,65584464.64,0,1058266.252
4/26/2010,66450059.23,0,865598.428
4/27/2010,67204332.25,41591.78427,795871.025
4/28/2010,68255984.96,5211.205912,1056871.704
4/29/2010,69152959.28,5235.671667,902223.6639
4/30/2010,69825662.27,5235.671667,677946.0837
5/1/2010,70391669.24,5235.671667,571250.9241
5/2/2010,70960784.58,5260.137423,574358.0751
5/3/2010,71375307.87,5260.137423,419783.4321
5/4/2010,71904520.12,5260.137423,534478.8937
5/5/2010,72356171.16,5260.137423,456922.4489
5/6/2010,72794673.3,5284.603178,443784.3382
5/7/2010,73203115.53,5284.603178,413715.9248
5/8/2010,73595497.86,5284.603178,397666.3892
5/9/2010,74005518.94,5284.603178,415306.1989
5/10/2010,74367816.69,5309.068934,367597.9757
5/11/2010,74799287.99,5309.068934,436787.1321
5/12/2010,75283021.84,5309.068934,489045.9858
5/13/2010,75718884.34,5333.534689,441190.9681
5/14/2010,76106961.81,5333.534689,393409.3477
5/15/2010,76514417.26,5333.534689,412786.226
5/16/2010,76893391.66,5333.534689,384332.5525
5/17/2010,77220892.93,5358.000445,332856.603
5/18/2010,77682744.85,5358.000445,467198.0662
5/19/2010,78262838.16,5358.000445,585465.528
5/20/2010,78814549.09,5382.4662,557085.2517
5/21/2010,79370059.15,5382.4662,560901.9096
5/22/2010,79895447.62,5406.931956,530784.5646
5/23/2010,80469805.24,5406.931956,579765.007
5/24/2010,81063047.45,5406.931956,598677.036
5/25/2010,81694046.48,5431.397711,636427.6967
5/26/2010,82212700.15,5431.397711,524080.9476
5/27/2010,82751989.94,5431.397711,544730.0452
5/28/2010,83312113.21,5455.863467,565574.8689
5/29/2010,83875283.17,5455.863467,568633.0883
5/30/2010,84566315.67,5455.863467,696491.1263
5/31/2010,85173027.48,5480.329222,612182.133
6/1/2010,85747841.49,5480.329222,580278.7879
6/2/2010,86291189.43,5480.329222,548840.2921
6/3/2010,86872121.51,5480.329222,586419.6925
6/4/2010,87488158.43,5504.794977,621552.5173
6/5/2010,88232785.63,5504.794977,750120.0623
6/6/2010,88947908,5504.794977,720638.8269
6/7/2010,89614875.3,5529.260733,672490.2202
6/8/2010,90341098.99,5529.260733,731746.2799
6/9/2010,90959676.87,5529.260733,624121.4217
6/10/2010,91490233.63,5553.726488,536093.6335
6/11/2010,92060557.77,5553.726488,575874.9519
6/12/2010,92633533.9,5553.726488,578541.7193
6/13/2010,93246302.1,5578.192244,618347.5034
6/14/2010,93791117.88,5578.192244,550406.1005
6/15/2010,94197327.51,41591.78427,447796.7221
6/16/2010,94857189.97,73397.26637,733263.1568
6/17/2010,95388684.17,73397.26637,604891.3379
6/18/2010,95902736.96,70950.69082,585000.6787
6/19/2010,96305924.57,70950.69082,474146.3407
6/20/2010,96690215.26,70950.69082,455234.3118
6/21/2010,96999424.03,70950.69082,380148.9083
6/22/2010,97309730.59,70950.69082,381249.8673
6/23/2010,97600979.89,70950.69082,362215.5095
6/24/2010,97851746.37,70950.69082,321724.6842
6/25/2010,98053827.4,70950.69082,273037.8309
6/26/2010,98238319.01,70950.69082,255446.9527
6/27/2010,98404234.4,70950.69082,236877.4443
6/28/2010,98571309.27,70950.69082,238027.3348
6/29/2010,98682519.82,73397.26637,184618.5907
6/30/2010,98737681.05,168813.7126,223983.9912
7/1/2010,98719585.9,203065.7703,184961.1112
7/2/2010,98682519.82,205512.3458,168446.7263
7/3/2010,98589392.08,205512.3458,112371.2148
7/4/2010,98534193.85,205512.3458,150317.6015
7/5/2010,98386200.92,205512.3458,57518.99108
7/6/2010,98367291.67,185939.7415,167027.7125
7/7/2010,98349258.2,149241.1083,131209.8465
7/8/2010,98312229.13,149241.1083,112199.9545
7/9/2010,98275323.41,149241.1083,112322.2833
7/10/2010,98220310.2,149241.1083,94217.62426
7/11/2010,98164569.24,149241.1083,93508.11735
7/12/2010,98146572.76,149241.1083,131234.3123
7/13/2010,97980225.65,149241.1083,-17101.56306
7/14/2010,97925372.79,149241.1083,94388.88455
7/15/2010,97832948.14,149241.1083,56809.48417
7/16/2010,97775924.36,149241.1083,92211.43231
7/17/2010,97639896.18,149241.1083,13211.50795
7/18/2010,97523110.3,149241.1083,32466.05749
7/19/2010,97445290.04,122328.7773,44503.20917
7/20/2010,97367543.8,97863.02182,20110.85098
7/21/2010,97232083.03,154134.2594,18667.37141
7/22/2010,97134551.76,154134.2594,56613.75812
7/23/2010,97018382.62,154134.2594,37946.38671
7/24/2010,96883402.9,154134.2594,19156.68652
7/25/2010,96767418.78,154134.2594,38142.11276
7/26/2010,96613061.09,154134.2594,-220.1917991
7/27/2010,96458950.1,154134.2594,24.46575546
7/28/2010,96324747.47,154134.2594,19939.5907
7/29/2010,96209441.76,154134.2594,38827.15391
7/30/2010,96132669.97,154134.2594,77360.71875
7/31/2010,96037297.29,154134.2594,58766.7446
8/1/2010,95884111.41,154134.2594,929.6987073
8/2/2010,95731048.88,154134.2594,1076.49324
