DateTime,Storage_m3,Q_out_m3d,Q_in_m3d
5/20/2009,2030877639,31316025.6,25002754.32
5/21/2009,2027287287,27890784,24537929.43
5/22/2009,2023740576,25688880,22384527.04
5/23/2009,2017491606,25933564.8,19941621.35
5/24/2009,2021713808,25933564.8,30385881.1
5/25/2009,2022389447,25933564.8,26824645.73
5/26/2009,2019518214,26178249.6,23502856.72
5/27/2009,2017491606,26912217.6,25101008.8
5/28/2009,2015295864,27156816,25198553.76
5/29/2009,2009046894,27156816,21174695.43
5/30/2009,2003980226,27401500.8,22560044.37
5/31/2009,1993339920,27890784,17473271.29
6/1/2009,1987766440,29114121.6,23763392.55
6/2/2009,1977126281,29848089.6,19301010.01
6/3/2009,1971552802,30337372.8,24788507.7
6/4/2009,1956027458,30582057.6,15056813.09
6/5/2009,1949729926,29114121.6,22855859.82
6/6/2009,1942106551,27401500.8,19817408.71
6/7/2009,1949066930,27156816,34156518.86
6/8/2009,1947741087,24954912,23668367.55
6/9/2009,1958041422,24710313.6,35010765.18
6/10/2009,1968681729,23976345.6,34616768.65
6/11/2009,1978646237,23389171.2,33353797.43
6/12/2009,1994860023,23511427.2,39725414.12
6/13/2009,2003980226,24343286.4,33463648.67
6/14/2009,2015971502,25199596.8,37191030.98
6/15/2009,2027287287,25688880,37004871.04
6/16/2009,2036690722,28135468.8,37539080.81
6/17/2009,2054471645,33028560,50809722.49
6/18/2009,2050197328,35475148.8,31240176.35
6/19/2009,2054471645,37921737.6,42235380.44
6/20/2009,2067465432,43059513.6,56092686.46
6/21/2009,2076697881,47463321.6,56735181.67
6/22/2009,2077381846,55047686.4,55746593.89
6/23/2009,2075330100,59940777.6,57913819.44
6/24/2009,2075330100,61164115.2,61203533.85
6/25/2009,2080288233,61408713.6,66460148.2
6/26/2009,2076697881,61164115.2,57711047.26
6/27/2009,2079604417,61164115.2,64207953.08
6/28/2009,2075330100,61164115.2,57088246.99
6/29/2009,2066610630,61164115.2,52731140.6
6/30/2009,2057378192,61164115.2,52218167.1
7/1/2009,2060284728,59451494.4,62647037.89
7/2/2009,2046606976,57249590.4,43890146.27
7/3/2009,2043700441,56270937.6,53682736.15
7/4/2009,2035151956,55781654.4,47478073.78
7/5/2009,2021038330,55292284.8,41389354.61
7/6/2009,2011073662,49909910.4,40224368.74
7/7/2009,2005500182,42570230.4,37283169.01
7/8/2009,1996886631,37921737.6,29597056.21
7/9/2009,1992664429,34251897.6,30340570.52
7/10/2009,1982868600,35230464,25750427.81
7/11/2009,1965810496,38166422.4,21345759.99
7/12/2009,1943432233,39144988.8,17004213.82
7/13/2009,1920562281,39634358.4,17053218.73
7/14/2009,1901172444,39634358.4,20533325.65
7/15/2009,1877787513,38900390.4,15804266.38
7/16/2009,1853800953,38411020.8,14713313.88
7/17/2009,1829977668,38900390.4,15363466.86
7/18/2009,1800341313,39144988.8,9750998.097
7/19/2009,1770767088,39389673.6,9984401.404
7/20/2009,1744218281,39634358.4,13374352.01
7/21/2009,1717858653,39634358.4,13585564.88
7/22/2009,1692283679,38900390.4,13626447.16
7/23/2009,1663830996,37921737.6,9757872.974
7/24/2009,1640570338,37432454.4,14421461.88
7/25/2009,1619356801,36698400,15734587.91
7/26/2009,1591977862,35475148.8,8345905.296
7/27/2009,1575641345,34251897.6,18165064.99
7/28/2009,1554093831,32783961.6,11483662.9
7/29/2009,1539106284,29848089.6,15105304.21
7/30/2009,1519815422,28869436.8,9796431.005
7/31/2009,1504976201,29603404.8,14982045.74
8/1/2009,1487067613,30092688,12402009.5
8/2/2009,1469486971,29848089.6,12485290.93
8/3/2009,1451179821,30092688,11998544.72
8/4/2009,1436505109,28869436.8,14412605.28
8/5/2009,1421736653,27646185.6,13095564.73
8/6/2009,1396792296,27156816,2422990.557
8/7/2009,1382477600,26912217.6,12788446.1
8/8/2009,1371281462,26912217.6,15870299.45
8/9/2009,1359177631,26667532.8,14691050.04
8/10/2009,1348311598,25444281.6,14744703.44
8/11/2009,1337858163,24954912,14667978.83
8/12/2009,1323966095,24954912,11248913.97
8/13/2009,1306921251,25199596.8,8345685.104
8/14/2009,1285055882,25933564.8,4259121.038
8/15/2009,1269897732,26422848,11431183.85
8/16/2009,1254297134,26422848,10937391.51
8/17/2009,1237882759,26422848,10157839.14
8/18/2009,1218211528,27401500.8,7930990.549
8/19/2009,1199256172,28135468.8,9395535.136
8/20/2009,1181705220,27401500.8,10070838.92
8/21/2009,1162500861,27646185.6,8662100.719
8/22/2009,1139393846,28135468.8,5194936.185
8/23/2009,1120234362,28624752,9590184.686
8/24/2009,1105648461,27890784,13522785.75
8/25/2009,1088939346,26912217.6,10420943.88
8/26/2009,1075333223,26422848,13061508.4
8/27/2009,1063653622,26178249.6,14750746.48
8/28/2009,1049502684,26422848,12506918.65
8/29/2009,1036277237,26178249.6,13146159.91
8/30/2009,1019072424,26667532.8,9624289.95
8/31/2009,1002803896,27156816,11086608.15
9/1/2009,986036671.5,27156816,10605024.22
9/2/2009,970763413.7,26178249.6,11120370.9
9/3/2009,956857925,24710313.6,11020208.09
9/4/2009,939051099.3,24710313.6,7065025.134
9/5/2009,927962422.5,23438073.6,12503640.24
9/6/2009,910664025,22801996.8,5618634.138
9/7/2009,898413952.7,22801996.8,10698777
9/8/2009,887535892.6,22948790.4,12227372.93
9/9/2009,874396086.5,22190284.8,9209644.326
9/10/2009,863518100.4,20820240,10101372.18
9/11/2009,853403416.4,20673446.4,10705651.87
9/12/2009,842486884.1,20697897.6,9896471.479
9/13/2009,829387018.1,20600092.8,7593240.795
9/14/2009,820237988.6,20600092.8,11541646.74
9/15/2009,810042968,19988380.8,9881547.368
9/16/2009,803309943.4,18569433.6,11924535.81
9/17/2009,796074423.7,17982259.2,10834880
9/18/2009,788537404.5,17762025.6,10313172.23
9/19/2009,780095923.8,17688672,9337771.487
9/20/2009,770186922.6,17713123.2,7894707.833
9/21/2009,758365089.9,18789580.8,7058370.449
9/22/2009,751775913.7,18593884.8,12095306.78
9/23/2009,745283578.1,16710019.2,10322958.53
9/24/2009,739178925.2,16049491.2,10035388.04
9/25/2009,732773698,16122844.8,9808223.499
9/26/2009,725232744,16220736,8758104.343
9/27/2009,720048427.5,16489872,11383891.55
9/28/2009,712507461.2,16538774.4,9076159.164
9/29/2009,698651089.6,17272742.4,3494712.975
9/30/2009,699876478,16563225.6,17827853.48
10/1/2009,699876478,11939184,11939288.66
10/2/2009,704966581.2,7951305.6,13041495.41
10/3/2009,712884523.7,6752505.6,14670498.81
10/4/2009,715335300.5,6752505.6,9203332.161
10/5/2009,724855755.5,5749401.6,15269934.28
10/6/2009,736271921.3,3963427.2,15392678.98
10/7/2009,750613136.8,3987878.4,18365855.44
10/8/2009,752260363,4012329.6,5696312.911
10/9/2009,764857363.9,3987878.4,16621642.8
10/10/2009,771349699.5,3914524.8,10443574.7
10/11/2009,777081150.7,3938976,9707130.998
10/12/2009,790145319.7,3987878.4,17088816.4
10/13/2009,796978872.9,4012329.6,10882661.62
10/14/2009,805420267.3,3963427.2,12441570.62
10/15/2009,812153378.3,3914524.8,10684342.2
10/16/2009,822421248.2,3938976,14243571.37
10/17/2009,833337780.5,4110220.8,15037485.14
10/18/2009,843838469.8,4110220.8,14610949.16
10/19/2009,852155825.4,4061318.4,12378693.63
10/20/2009,861720772.1,4110220.8,13675207.41
10/21/2009,872565145.8,3841084.8,14685520.78
10/22/2009,881612252.9,3645388.8,12692540.34
10/23/2009,884843353.8,3571948.8,6803119.222
10/24/2009,902399018.2,3620937.6,21176628.22
10/25/2009,913990646.5,3571948.8,15163655.04
10/26/2009,900675760.3,3645388.8,-9669502.666
10/27/2009,931621614.9,3914524.8,34860447.58
10/28/2009,943708337.4,3914524.8,16001264.64
10/29/2009,945593403.2,3963427.2,5848514.376
10/30/2009,954920288.3,3841084.8,13168032.3
10/31/2009,968825764.7,3669840,17575366.88
11/1/2009,977944117.6,3669840,12788225.91
11/2/2009,991849594,3645388.8,17550901.13
11/3/2009,1004325393,3645388.8,16121220.24
11/4/2009,1014156697,3645388.8,13476716.74
11/5/2009,1022466492,3645388.8,11955215.87
11/6/2009,1031829690,3694291.2,13057544.95
11/7/2009,1039671379,3718742.4,11560509.84
11/8/2009,1052576047,3718742.4,16623477.74
11/9/2009,1062690361,3694291.2,13808643.64
11/10/2009,1072684238,3718742.4,13712688.95
11/11/2009,1081353604,3694291.2,12363696.12
11/12/2009,1089902546,3669840,12218809.92
11/13/2009,1101582207,3596486.4,15276148.58
11/14/2009,1107749842,3718742.4,9886440.519
11/15/2009,1124437136,3718742.4,20406128.19
11/16/2009,1132718943,3596486.4,11878295.53
11/17/2009,1143596547,3571948.8,14449621.97
11/18/2009,1150271450,3571948.8,10246918.96
11/19/2009,1161992125,3547497.6,15268246.14
11/20/2009,1160338805,3596486.4,1943143.696
11/21/2009,1176872285,3620937.6,20154448.96
11/22/2009,1182213870,3596486.4,8938049.975
11/23/2009,1198747436,3571948.8,20105590.85
11/24/2009,1207268550,3498595.2,12019732.07
11/25/2009,1217169312,3523046.4,13423846.24
11/26/2009,1226418709,3547497.6,12796960.19
11/27/2009,1234625903,3596486.4,11803674.98
11/28/2009,1241269809,3669840,10313783.87
11/29/2009,1252082494,3718742.4,14531508.85
11/30/2009,1263056383,3718742.4,14692713.71
12/1/2009,1275531726,3718742.4,16194152.66
12/2/2009,1282238848,3718742.4,10425934.89
12/3/2009,1285592445,3694291.2,7047948.037
12/4/2009,1294579975,3620937.6,12608476.01
12/5/2009,1318189239,3596486.4,27205773.27
12/6/2009,1313762588,3669840,-756799.2135
12/7/2009,1314835715,3865536,4938730.794
12/8/2009,1320527461,3718742.4,9410557.11
12/9/2009,1326854596,3694291.2,10021467.02
12/10/2009,1326854596,3669840,3669863.318
12/11/2009,1326854596,3669840,3669863.318
12/12/2009,1334419529,3669840,11234821.7
12/13/2009,1351062406,3620937.6,20263859.82
12/14/2009,1361515841,4403808,14857294.85
12/15/2009,1366742564,4844188.8,10070936.78
12/16/2009,1374720096,4819737.6,12797302.71
12/17/2009,1383611476,4795286.4,13686681.85
12/18/2009,1392540330,4770835.2,13699697.63
12/19/2009,1402744910,4819737.6,15024347.03
12/20/2009,1411532221,4844188.8,13631560.5
12/21/2009,1419894143,5553705.6,13915656.85
12/22/2009,1425846757,6018537.6,11971216.47
12/23/2009,1434208826,6042988.8,14405118.76
12/24/2009,1443333963,6067440,15192646.96
12/25/2009,1448128648,6067440,10862208.24
12/26/2009,1454812111,6067440,12750989.03
12/27/2009,1460914593,6067440,12170000.74
12/28/2009,1466435810,5969635.2,11490855.83
12/29/2009,1471956866,5847292.8,11368380.26
12/30/2009,1477332829,5969635.2,11345627.11
12/31/2009,1485324089,6067440,14058781.52
1/1/2010,1493169947,6067440,13913381.54
1/2/2010,1499337347,6116428.8,12283839.9
1/3/2010,1504976201,6067440,11706374.67
1/4/2010,1511802279,6067440,12893599.92
1/5/2010,1518034585,6091977.6,12324306.26
1/6/2010,1526047740,6091977.6,14105144.13
1/7/2010,1530499517,6067440,10519296.22
1/8/2010,1536138371,6091977.6,11730840.43
1/9/2010,1539848222,6042988.8,9752906.426
1/10/2010,1545338750,6018537.6,11509107.28
1/11/2010,1550383992,5994086.4,11039364.78
1/12/2010,1556616458,5822841.6,12055329.74
1/13/2010,1561573654,5749401.6,10706654.97
1/14/2010,1569893328,5798390.4,14118062.05
1/15/2010,1575641345,5749401.6,11497486.05
1/16/2010,1584414619,5749401.6,14522750.11
1/17/2010,1590767819,5773852.8,12127112.27
1/18/2010,1598331049,5798390.4,13361629.82
1/19/2010,1606650563,5847292.8,14166846.76
1/20/2010,1614213806,6042988.8,13606287.38
1/21/2010,1621172015,6091977.6,13050205.22
1/22/2010,1627630677,6091977.6,12550638.96
1/23/2010,1633484304,6140880,11994556.8
1/24/2010,1642418868,6140880,15075480.46
1/25/2010,1648888779,6091977.6,12561893.21
1/26/2010,1656744962,6091977.6,13948171.84
1/27/2010,1662444564,6091977.6,11791588.9
1/28/2010,1665679526,6214233.6,9449261.935
1/29/2010,1670300759,6214233.6,10835540.57
1/30/2010,1672765560,6091977.6,8556775.642
1/31/2010,1683702667,6116428.8,17053585.72
2/1/2010,1690243972,6116428.8,12657750.04
2/2/2010,1694950931,5920646.4,10627679.51
2/3/2010,1699501079,6067440,10617673.02
2/4/2010,1710641253,6116428.8,17256627.02
2/5/2010,1718643147,5773852.8,13775835.06
2/6/2010,1725076213,5529254.4,11962335.4
2/7/2010,1731038547,5578156.8,11540545.78
2/8/2010,1736216228,5749401.6,10927140.36
2/9/2010,1744218281,5186678.4,13188803.72
2/10/2010,1750180615,5602608,11565011.54
2/11/2010,1757498692,4917628.8,12235715.76
2/12/2010,1764852243,4966531.2,12320098.15
2/13/2010,1771406487,4966531.2,11520801.92
2/14/2010,1778760186,4917628.8,12271337.9
2/15/2010,1785474326,4942080,11656244.34
2/16/2010,1791548907,4550601.6,10625232.94
2/17/2010,1796984237,5235667.2,10671008.37
2/18/2010,1803538493,5137776,11692062.2
2/19/2010,1811691487,5162227.2,13315291.68
2/20/2010,1816966773,5137776,10413114.84
2/21/2010,1823124305,5137776,11295349.98
2/22/2010,1829325009,5162227.2,11362997.79
2/23/2010,1834056947,5162227.2,9894220.63
2/24/2010,1835362425,5162227.2,6467767.112
2/25/2010,1841562981,4819737.6,11020305.96
2/26/2010,1848416196,4330454.4,11183663.81
2/27/2010,1855269559,5064422.4,11917783.26
2/28/2010,1861306987,5113324.8,11150781.83
3/1/2010,1868160202,3938976,10792211.72
3/2/2010,1875666236,3596486.4,11102510.89
3/3/2010,1885946206,3425155.2,13705202.43
3/4/2010,1892223238,3107116.8,9384183.026
3/5/2010,1901835279,3009312,12621344.99
3/6/2010,1909458654,2984774.4,10608204.77
3/7/2010,1918573603,2935872,12050852.51
3/8/2010,1925368227,2886969.6,9681588.749
3/9/2010,1933157345,2886969.6,10676097.24
3/10/2010,1941443555,2886969.6,11173192.46
3/11/2010,1948404083,3033763.2,9994285.569
3/12/2010,1955198707,3229459.2,10024109.33
3/13/2010,1962939263,3229459.2,10970053.29
3/14/2010,1969357208,3156105.6,9574037.288
3/15/2010,1976450643,3180556.8,10274002.55
3/16/2010,1983544238,3156105.6,10249683.59
3/17/2010,1988442079,3180556.8,8078396.725
3/18/2010,1995535514,3180556.8,10274002.55
3/19/2010,2001108993,3131568,8705111.517
3/20/2010,2009722532,3107116.8,11720711.6
3/21/2010,2013944734,3107116.8,7329353.156
3/22/2010,2018167097,3107116.8,7329524.417
3/23/2010,2025936170,3107116.8,10876251.59
3/24/2010,2033100370,3058214.4,10222428.74
3/25/2010,2037374539,2886969.6,7161126.622
3/26/2010,2045239207,2837980.8,10702715.98
3/27/2010,2051565110,2886969.6,9212873.806
3/28/2010,2057378192,2935872,8748978.617
3/29/2010,2058745961,6361027.2,7728878.943
3/30/2010,2054471645,9663926.4,5389659.132
3/31/2010,2056010411,9003312,10542171.7
4/1/2010,2052420059,9052300.8,5461979.905
4/2/2010,2049513524,8269344,5362869.13
4/3/2010,2059600763,7804512,17891831.43
4/4/2010,2060284728,7755609.6,8439609.139
4/5/2010,2050881293,7877952,-1525488.784
4/6/2010,2059600763,7902403.2,16621936.39
4/7/2010,2060968544,7902403.2,9270221.537
4/8/2010,2049513524,8000294.4,-3454735.931
4/9/2010,2060968544,8024745.6,19479805.75
4/10/2010,2063020278,7804512,9937060.167
4/11/2010,2063020278,7755609.6,7755644.479
4/12/2010,2065242861,7462022.4,9684646.968
4/13/2010,2065242861,7290777.6,7290795.126
4/14/2010,2067465432,6972739.2,9195331.859
4/15/2010,2068833213,7168435.2,8570500.931
4/16/2010,2065242861,7413120,3861919.499
4/17/2010,2066610630,8171539.2,9578490.055
4/18/2010,2065242861,9199094.4,7870486.735
4/19/2010,2064558896,9541584,8938416.961
4/20/2010,2065926665,9859622.4,11320451.84
4/21/2010,2069517177,10079856,13738916.24
4/22/2010,2065242861,11449900.8,7214804.489
4/23/2010,2061652509,12404102.4,8813788.403
4/24/2010,2055155609,11890281.6,5393451.324
4/25/2010,2060968544,11303107.2,17116120.19
4/26/2010,2061652509,11376547.2,12060540.95
4/27/2010,2059600763,11547792,9535234.6
4/28/2010,2048145743,12281760,865916.4828
4/29/2010,2053787841,13040179.2,18721489.66
4/30/2010,2052420059,13945392,12616843.29
5/1/2010,2051565110,14557017.6,13702168.67
5/2/2010,2036006758,14581555.2,-976795.2866
5/3/2010,2019518214,18324748.8,1846063.578
5/4/2010,2019518214,21285072,21324352.46
5/5/2010,1991313152,21847795.2,-6318061.155
5/6/2010,1991313152,22704105.6,22743366.27
5/7/2010,1975099526,22532860.8,6358429.651
5/8/2010,1962939263,22165833.6,10044831.82
5/9/2010,1944923819,22973241.6,5041046.583
5/10/2010,1926196978,24710313.6,6076486.285
5/11/2010,1916419182,24465628.8,14815164.82
5/12/2010,1896366337,22606214.4,2592611.64
5/13/2010,1888743122,22557312,14973335.93
5/14/2010,1879745502,22532860.8,13618495.79
5/15/2010,1879092843,22508409.6,21951238.51
5/16/2010,1882519451,24025248,27547413.08
5/17/2010,1896366337,25933564.8,39942082.85
5/18/2010,1879745502,26667532.8,10210734.11
5/19/2010,1881214121,26422848,28055542.36
5/20/2010,1874360906,26912217.6,20223026.47
5/21/2010,1867507531,27890784,21201509.9
5/22/2010,1868160202,28135468.8,28881261.6
5/23/2010,1850374345,27401500.8,9654896.61
5/24/2010,1843521130,27156816,20435878.55
5/25/2010,1840257651,25688880,22589476.67
5/26/2010,1829325009,23560416,12796666.6
5/27/2010,1822471634,22924252.8,16239854.69
5/28/2010,1801620271,22973241.6,2290753.149
5/29/2010,1798902606,22899801.6,20351080.24
5/30/2010,1792188466,21162729.6,14575938.66
5/31/2010,1785474326,19229961.6,12711648.1
6/1/2010,1786113738,18447091.2,19294551.05
6/2/2010,1783555957,17884368,15546886.63
6/3/2010,1778120627,17957808,12742719.61
6/4/2010,1771406487,18520444.8,12009480.91
6/5/2010,1767410012,19132156.8,15289873.87
6/6/2010,1765491642,18985363.2,17194263.81
6/7/2010,1765491642,17859916.8,18055727.53
6/8/2010,1777481228,16049491.2,28207964.01
6/9/2010,1792827878,17077046.4,32639079.31
6/10/2010,1813609697,18275846.4,39297556.99
6/11/2010,1861959646,19939478.4,68536752.59
6/12/2010,1883988057,22386067.2,44573646.08
6/13/2010,1910950240,23144486.4,50258533.49
6/14/2010,1939952130,23413622.4,52662783.28
6/15/2010,1974255048,23560416,58139980.88
6/16/2010,1993339920,23658220.8,43029538.86
6/17/2010,2015295864,23413622.4,45602137.51
6/18/2010,2030193835,22997692.8,38133133.82
6/19/2010,2047290941,22361616,39696177.54
6/20/2010,2036690722,22679654.4,12275252.42
6/21/2010,2041648855,23682758.4,28902767
6/22/2010,2036006758,24710313.6,19330099.8
6/23/2010,2027971104,24954912,17210533.54
6/24/2010,2018842735,26422848,17585764.83
6/25/2010,2008202429,27401500.8,17052460.29
6/26/2010,2004655705,28624752,25332650.57
6/27/2010,1998406747,28869436.8,22875065.43
6/28/2010,1994184385,28869436.8,24977505.66
6/29/2010,1984219717,28869436.8,19237643.71
6/30/2010,1972228441,31071340.8,19408047.69
7/1/2010,1960237017,33517929.6,21869155.9
7/2/2010,1942106551,33028560,15238348.99
7/3/2010,1927522660,33273244.8,19029562.46
7/4/2010,1907469976,33273244.8,13560781.07
7/5/2010,1894211916,33762528,20844725.79
7/6/2010,1882519451,33762528,22402998.68
7/7/2010,1861959646,34007212.8,13780287.83
7/8/2010,1838136374,33028560,9538170.49
7/9/2010,1815048551,32783961.6,10028978.01
7/10/2010,1788191843,33028560,6475375.962
7/11/2010,1756699397,33517929.6,2311818.164
7/12/2010,1733705788,32294592,9621647.648
7/13/2010,1705463413,31071340.8,3161807.441
7/14/2010,1686321345,30092688,11283508.55
7/15/2010,1664447119,29603404.8,8062029.135
7/16/2010,1642418868,29603404.8,7907992.739
7/17/2010,1618600518,29603404.8,6117906.809
7/18/2010,1596515835,29603404.8,7829555.527
7/19/2010,1570498350,29603404.8,3918753.449
7/20/2010,1549790379,29358720,8978736.526
7/21/2010,1542370837,28869436.8,21770534.44
7/22/2010,1499930959,28135468.8,-13971610.04
7/23/2010,1484016440,27890784,12304244.34
7/24/2010,1465854532,27890784,9985893.815
7/25/2010,1448709777,27646185.6,10758400.04
7/26/2010,1431232599,27401500.8,10208238.6
7/27/2010,1413941516,27401500.8,10394325.14
7/28/2010,1405579447,27401500.8,19323371.71
7/29/2010,1380068157,26667532.8,1405875.706
7/30/2010,1361515841,24710313.6,6390479.791
7/31/2010,1352300364,23976345.6,14949335.02
8/1/2010,1337858163,24954912,10676757.82
8/2/2010,1324653908,26422848,13382670.37
8/3/2010,1309872352,26667532.8,12098927.72
8/4/2010,1294579975,27401500.8,12322079.87
8/5/2010,1283312049,27646185.6,16591207.4
8/6/2010,1260289688,28135468.8,5326048.168
8/7/2010,1245568881,28380153.6,13781755.77
8/8/2010,1227591132,28869436.8,11045946.07
8/9/2010,1208962118,29114121.6,10685810.15
8/10/2010,1191370917,28135468.8,10744992.81
8/11/2010,1171530700,27890784,8253767.26
8/12/2010,1157159276,27646185.6,13482808.71
8/13/2010,1147181274,27156816,17386931.64
8/14/2010,1125425993,26912217.6,5320934.825
